sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
180,1,43.0733,199640,1.63995,47209.8,51181.3,51568.7,49680.7,47166.5,51139,51526.7,49640.1,35.7152,35.7152,35.7152,35.7152,7.57,6.6,6.245,4.925,0.0008384,12.3529,0,1,0.9,1,0.8,13.9495,21.1689,20.163,17.3234,60,80,100,120,2,1.5,1,1.2
190,1,46.5036,210736,1.44439,49861.5,54138.7,54476.8,52259.1,49815.9,54094.1,54432.5,52216.3,37.7105,37.7105,37.7105,37.7105,7.83,6.88,6.6,5.13,0.000704,12.2323,0,1,0.9,1,0.8,13.9495,21.1689,20.163,16.3234,60,80,100,120,2,1.5,1,1.2
200,1,49.8356,221853,1.5648,52560,57032.1,57356.4,54904,52512.2,56985,57309.8,54859,39.7057,39.7057,39.7057,39.7057,8.065,7.4,6.885,5.33,0.0007936,12.512,0,1,0.9,1,0.8,13.9495,21.1689,20.163,15.3234,60,80,100,120,2,1.5,1,1.2
210,1,53.9151,233047,1.50887,55308.6,59965.2,60216.9,57556.8,55258.6,59915.5,60168.1,57509.5,41.701,41.701,41.701,41.701,8.275,7.97,7.05,5.555,0.0007488,12.2867,0,1,0.9,1,0.8,13.9495,21.1689,20.163,14.3234,60,80,100,120,2,1.5,1,1.2
220,1,57.9236,244119,1.36342,58000.7,62832.3,63106,60179.6,57948.5,62780.2,63055,60130.1,43.6962,43.6962,43.6962,43.6962,8.49,8.325,7.265,5.78,0.0006464,12.1236,0,1,0.9,1,0.8,13.9495,21.1689,20.163,13.3234,60,80,100,120,2,1.5,1,1.2
230,1,59.2294,255295,1.79769,60708.6,65778.1,65992.1,62816.2,60654.1,65723.9,65938.6,62764.3,45.6915,45.6915,45.6915,45.6915,8.875,8.51,7.75,6.185,0.0009344,12.0781,0,1,0.9,1,0.8,13.9495,21.1689,20.163,14.3234,60,80,100,120,2,1.5,1,1.2
240,1,58.9446,266412,1.94514,63351.3,68686.8,68869.2,65504.5,63294.1,68630.4,68813.3,65450.2,47.6868,47.6868,47.6868,47.6868,9.51,8.695,8.16,6.59,0.0010464,12.4892,0,1,0.9,1,0.8,13.9495,21.1689,20.163,15.3234,60,80,100,120,2,1.5,1,1.2
250,1,58.6755,277762,2.04145,66050.9,71623.7,71817.5,68269.5,65991.1,71565,71759.3,68212.8,49.682,49.682,49.682,49.682,10.13,9.035,8.555,6.965,0.0011072,12.387,0,1,0.9,1,0.8,13.9495,21.1689,20.163,16.3234,60,80,100,120,2,1.5,1,1.2
260,1,59.6484,288886,1.99768,68698.4,74511.8,74698.7,70976.6,68636,74450.6,74638.2,70917.7,51.6773,51.6773,51.6773,51.6773,10.73,9.545,8.855,7.24,0.0010784,12.3984,0,1,0.9,1,0.8,13.9495,21.1689,20.163,16.3234,60,85,100,120,2,1.5,1,1.2
270,1,56.4962,299902,2.32351,71356.3,77336.4,77608.6,73601,71291.2,77272.5,77545.7,73539.8,53.6726,53.6726,53.6726,53.6726,11.45,10.185,9.235,7.525,0.001296,12.4098,0,1,0.9,1,0.8,13.9495,20.1689,20.163,16.3234,60,85,100,120,2,1.5,1,1.2
280,1,53.7854,311205,2.33794,74049.7,80244.3,80505,76406,73982.2,80177.7,80439.5,76342.5,55.6678,55.6678,55.6678,55.6678,11.88,10.905,9.77,7.865,0.001296,12.1212,0,1,0.9,1,0.8,13.9495,20.1689,20.163,16.3234,60,80,100,120,2,1.5,1,1.2
290,1,52.2838,322200,1.94195,76745.5,82934.1,83329.9,79190.7,76675.5,82865.1,83262.2,79124.7,57.6631,57.6631,57.6631,57.6631,12.29,11.295,10.05,8.4,0.0010336,12.1691,0,1,0.9,1,0.8,13.9495,20.1689,20.163,16.3234,60,80,100,120,2,1.5,1,1.2
300,1,55.0542,333204,1.55926,79399.9,85693.9,86218.6,81892,79327.6,85622.8,86148.6,81823.6,59.6583,59.6583,59.6583,59.6583,12.68,11.51,10.285,8.795,0.0007904,12.5269,0,1.1,0.9,1,0.8,13.9495,20.1689,20.163,16.3234,60,80,100,120,2,1.5,1,1.2
