Time,UE,Delay,Jitter,Throughput,PDR,PLR
8,22,0.00599908,0.00420505,0.103904,94.4444,5.55556
8,23,0.0311849,0.0388924,0.073344,80,20
8,24,0.00694762,0.00456681,0.09168,88.2353,11.7647
8,25,0.0207887,0.019426,0.103904,80.9524,19.0476
8,26,0.0849288,0.0359167,0.042784,36.8421,63.1579
8,27,0.00384813,0.000191048,0.116128,100,0
8,28,0.0265877,0.0281018,0.097792,80,20
8,29,0.0705569,0.0477025,0.067232,57.8947,42.1053
8,30,0.0321724,0.0360913,0.06112,58.8235,41.1765
8,31,0.0906458,0.0294764,0.03056,27.7778,72.2222
8,32,0.0662542,0.040577,0.079456,76.4706,23.5294
8,33,0.0359387,0.0354192,0.085568,93.3333,6.66667
8,34,0.00390175,0.000217561,0.116128,100,0
8,35,0.0694143,0.0506819,0.073344,66.6667,33.3333
8,36,0.0123067,0.0124078,0.097792,100,0
8,37,0.0356563,0.0325461,0.09168,88.2353,11.7647
8,38,0.0427217,0.0390877,0.067232,100,0
8,39,0.0303034,0.0388377,0.097792,88.8889,11.1111
8,40,0.0251371,0.0234627,0.103904,85,15
8,41,0.0588124,0.0423097,0.048896,66.6667,33.3333
8,42,0.0391313,0.045544,0.073344,85.7143,14.2857
8,43,0.0619824,0.0423287,0.09168,71.4286,28.5714
8,44,0.0386701,0.0323186,0.073344,85.7143,14.2857
8,45,0.0110449,0.00875529,0.085568,93.3333,6.66667
8,46,0.058802,0.0428847,0.048896,66.6667,33.3333
8,47,0.0716003,0.0520281,0.079456,59.0909,40.9091
8,48,0.0827316,0.0487578,0.036672,37.5,62.5
8,49,0.0567458,0.0364506,0.085568,73.6842,26.3158
10,0,0.0624318,0.043447,0.073344,60,40
10,1,0.0310387,0.036496,0.06112,76.9231,23.0769
10,2,0.0558857,0.0434691,0.073344,66.6667,33.3333
10,3,0.0459583,0.0454182,0.097792,76.1905,23.8095
10,4,0.0608756,0.0463968,0.048896,50,50
10,5,0.0677637,0.038719,0.036672,46.1538,53.8462
10,6,0.0446543,0.0424273,0.097792,76.1905,23.8095
10,7,0.0061305,0.00338485,0.09168,100,0
10,8,0.00361631,0.000147143,0.103904,100,0
10,9,0.0060026,0.00328783,0.097792,100,0
10,10,0.0614126,0.0453524,0.073344,70.5882,29.4118
10,11,0.0632833,0.047918,0.06112,58.8235,41.1765
10,12,0.0291204,0.0270748,0.103904,77.2727,22.7273
10,13,0.0131502,0.0135208,0.103904,89.4737,10.5263
10,14,0.0140745,0.0157679,0.085568,87.5,12.5
10,15,0.0693491,0.0496616,0.06112,45.4545,54.5455
10,16,0.056192,0.0479311,0.06112,66.6667,33.3333
10,17,0.0726715,0.0389842,0.073344,54.5455,45.4545
10,18,0.00936745,0.0100302,0.085568,100,0
10,19,0.0236328,0.0241026,0.073344,70.5882,29.4118
10,20,0.0540494,0.0312704,0.042784,50,50
10,21,0.0701518,0.0433744,0.067232,64.7059,35.2941
10,22,0.0073283,0.00584345,0.12224,100,0
10,23,0.0292537,0.0355025,0.085568,93.3333,6.66667
10,24,0.00779911,0.00663575,0.097792,100,0
10,25,0.0206101,0.0179977,0.09168,83.3333,16.6667
10,26,0.0856158,0.0371656,0.018336,20,80
10,27,0.00379131,0.000162932,0.085568,100,0
10,28,0.0195413,0.0201582,0.116128,100,0
10,29,0.0621381,0.0461418,0.067232,78.5714,21.4286
10,30,0.0404747,0.0393442,0.085568,82.3529,17.6471
10,31,0.0923176,0.0347486,0.036672,31.5789,68.4211
10,32,0.066425,0.0468331,0.042784,50,50
10,33,0.0281178,0.0327277,0.067232,91.6667,8.33333
10,34,0.0037854,0.0001682,0.116128,100,0
10,35,0.0626628,0.045674,0.06112,83.3333,16.6667
10,36,0.0102983,0.00950456,0.09168,100,0
10,37,0.0343792,0.0296606,0.085568,82.3529,17.6471
10,38,0.0380953,0.0369527,0.079456,86.6667,13.3333
10,39,0.0340319,0.0375006,0.067232,78.5714,21.4286
10,40,0.0330856,0.0268531,0.048896,66.6667,33.3333
10,41,0.0572029,0.0399947,0.06112,66.6667,33.3333
10,42,0.0346261,0.0426904,0.085568,87.5,12.5
10,43,0.0595566,0.0408454,0.06112,66.6667,33.3333
10,44,0.029179,0.023589,0.079456,100,0
10,45,0.00917309,0.00655075,0.097792,100,0
10,46,0.0566358,0.0432879,0.055008,56.25,43.75
10,47,0.0725689,0.0485209,0.06112,62.5,37.5
10,48,0.085464,0.0424756,0.018336,25,75
10,49,0.0531708,0.0420657,0.06112,71.4286,28.5714
12,0,0.0627423,0.0426248,0.073344,66.6667,33.3333
12,1,0.0327903,0.0399208,0.09168,83.3333,16.6667
12,2,0.05279,0.0448457,0.067232,64.7059,35.2941
12,3,0.0440221,0.046486,0.085568,66.6667,33.3333
12,4,0.0619922,0.0479348,0.067232,68.75,31.25
12,5,0.0615386,0.0379012,0.073344,75,25
12,6,0.0349879,0.0338152,0.103904,100,0
12,7,0.00577514,0.00291573,0.067232,100,0
12,8,0.00370931,0.000162812,0.09168,100,0
12,9,0.00903097,0.00758869,0.097792,88.8889,11.1111
12,10,0.0627247,0.0421588,0.079456,72.2222,27.7778
12,11,0.0649267,0.0503556,0.042784,58.3333,41.6667
12,12,0.0280818,0.0273677,0.085568,82.3529,17.6471
12,13,0.0161246,0.013865,0.079456,81.25,18.75
12,14,0.0169499,0.0194018,0.116128,95,5
12,15,0.0743021,0.0439114,0.042784,33.3333,66.6667
12,16,0.0521581,0.0457774,0.067232,73.3333,26.6667
12,17,0.0719156,0.0412068,0.048896,57.1429,42.8571
12,18,0.00963219,0.0108357,0.085568,93.3333,6.66667
12,19,0.0224625,0.0231917,0.067232,100,0
12,20,0.0553297,0.036802,0.079456,72.2222,27.7778
12,21,0.0729566,0.0440561,0.055008,50,50
12,22,0.0093744,0.00926357,0.103904,89.4737,10.5263
12,23,0.0283845,0.03308,0.06112,83.3333,16.6667
12,24,0.00690168,0.00527996,0.097792,100,0
