Time,UE,Delay,Jitter,Throughput,PDR,PLR
6,49,0.0561755,0.0408244,0.067232,61.1111,38.8889
6,50,0.203904,0,0,0,100
6,51,0.0695559,0.0371007,0.055008,52.9412,47.0588
6,52,0.0336469,0.0272058,0.06112,62.5,37.5
6,53,0,0,0,0,100
6,54,0.0609423,0.0451325,0.073344,63.1579,36.8421
6,55,0.103259,0,0.006112,5.55556,94.4444
6,56,0.0783774,0.0503377,0.024448,28.5714,71.4286
6,57,0.0848692,0,0.006112,7.14286,92.8571
6,58,0.0530466,0.0464278,0.079456,76.4706,23.5294
6,59,0.0948287,0.0238083,0.042784,38.8889,61.1111
6,60,0.0498453,0.0427613,0.067232,61.1111,38.8889
6,61,0.0301354,0.0356888,0.067232,78.5714,21.4286
6,62,0.0879607,0.0486432,0.036672,25,75
6,63,0.0598776,0.0359922,0.042784,36.8421,63.1579
6,64,0.0380211,0.0414262,0.055008,64.2857,35.7143
6,65,0.0527808,0.0492926,0.048896,44.4444,55.5556
6,66,0.0418501,0.0475115,0.085568,77.7778,22.2222
6,67,0.103956,0,0,0,100
6,68,0.00773081,0.00413059,0.079456,76.4706,23.5294
6,69,0.070793,0.0601096,0.018336,23.0769,76.9231
6,70,0.0606676,0.0667689,0.06112,66.6667,33.3333
6,71,0.0650914,0.0416487,0.048896,50,50
6,72,0.0592891,0.0541776,0.055008,60,40
6,73,0,0,0,0,100
6,74,0.124224,0.0112958,0.018336,20,80
8,0,0.02483,0.0240103,0.103904,89.4737,10.5263
8,1,0.0236918,0.0261816,0.110016,90,10
8,2,0.0688177,0.0441784,0.079456,61.9048,38.0952
8,3,0.035722,0.0376004,0.055008,52.9412,47.0588
8,4,0.0711321,0.0519916,0.006112,5.88235,94.1176
8,5,0.0037071,0.000251117,0.097792,100,0
8,6,0.0463295,0.0434259,0.085568,82.3529,17.6471
8,7,0.049336,0.0337721,0.06112,52.6316,47.3684
8,8,0.0636516,0.0364397,0.024448,28.5714,71.4286
8,9,0.0546502,0.0456548,0.055008,64.2857,35.7143
8,10,0.0378218,0.0366015,0.103904,80.9524,19.0476
8,11,0.070635,0.0484289,0.085568,70,30
8,12,0.0564696,0.0427576,0.067232,57.8947,42.1053
8,13,0.0572699,0.0521885,0.079456,68.4211,31.5789
8,14,0.0224759,0.0244496,0.085568,100,0
8,15,0.0359805,0.0385543,0.085568,82.3529,17.6471
8,16,0.0414574,0.0322306,0.073344,63.1579,36.8421
8,17,0.0962353,0.038586,0.036672,42.8571,57.1429
8,18,0.0409369,0.0289694,0.048896,50,50
8,19,0.0577678,0.0406942,0.073344,75,25
8,20,0.0465703,0.0471643,0.073344,70.5882,29.4118
8,21,0.0438853,0.0360557,0.06112,62.5,37.5
8,22,0.0252118,0.030598,0.097792,88.8889,11.1111
8,23,0.00570087,0.0041046,0.09168,100,0
8,24,0.0522296,0.0471821,0.067232,78.5714,21.4286
8,25,0.00720882,0.00488229,0.079456,86.6667,13.3333
8,26,0.02431,0.0302599,0.079456,92.8571,7.14286
8,27,0.039888,0.0455525,0.073344,80,20
8,28,0.0922479,0.0265265,0.048896,42.1053,57.8947
8,29,0.0692597,0.0402177,0.06112,52.6316,47.3684
8,30,0.0438193,0.0394906,0.024448,28.5714,71.4286
8,31,0.0410358,0.0456744,0.079456,81.25,18.75
8,32,0.0539342,0.0405238,0.048896,61.5385,38.4615
8,33,0,0,0,0,100
8,34,0.0271615,0.0298742,0.073344,100,0
8,35,0.0656601,0.0455486,0.048896,53.3333,46.6667
8,36,0.0609063,0.0308819,0.024448,23.5294,76.4706
8,37,0.0827367,0.0640753,0,0,100
8,38,0.0626078,0.0485419,0.06112,66.6667,33.3333
8,39,0.025436,0.034119,0.067232,78.5714,21.4286
8,40,0,0,0,0,100
8,41,0.0679542,0.032225,0.055008,50,50
8,42,0.0495248,0.0286015,0.079456,68.4211,31.5789
8,43,0.184175,0,0,0,100
8,44,0.0802828,0.0659859,0.048896,44.4444,55.5556
8,45,0.0619074,0.0468775,0.06112,62.5,37.5
8,46,0.0549731,0.0409476,0.097792,66.6667,33.3333
8,47,0.0727651,0.0533951,0.036672,28.5714,71.4286
8,48,0.128004,0,0.006112,4.16667,95.8333
8,49,0.0545465,0.0444811,0.079456,65,35
