Time,UeGroup,UeIndex,UeNodeId,Imsi,ServingCell,ServingRsrpDbm,BestFeasibleTnRsrpDbm,BestFeasibleUavRsrpDbm,ServiceState,StateAgeSec,SensedOrOraclePositionAvailable,ControllerEastM,ControllerNorthM,IncludedInMovementTarget
13,UES2,30,97,97,5,-116.788,-113.436,-114.585,PERSISTING,1,1,-357.869405,306.139611,0
13,UES2,31,98,98,1,-116.798,-96.4226,-117.523,ALTERNATIVE_AVAILABLE,0,1,298.868359,392.168816,0
13,UES2,32,99,99,7,-120.837,-115.46,-112.634,PERSISTING,1,1,369.393172,-334.305437,0
13,UES2,33,100,100,5,-121.989,-113.69,-118.843,PERSISTING,1,1,-371.028695,364.093648,0
13,UES2,34,101,101,4,-117.973,-114.207,-90.5627,ALTERNATIVE_AVAILABLE,0,1,280.525197,365.831884,0
13,UES2,35,102,102,0,NA,-120.465,-121.134,UNKNOWN,1,1,359.943509,-384.721307,0
13,UES2,36,103,103,7,-120.02,-117.935,-118.035,PERSISTING,1,1,-319.573720,440.387741,0
13,UES2,37,104,104,0,NA,-118.848,-118.082,UNKNOWN,1,1,367.594330,317.834021,0
13,UES2,38,105,105,5,-116.8,-105.06,-114.269,PERSISTING,1,1,358.516279,-316.960811,0
13,UES2,39,106,106,7,-118.368,-115.845,-114.94,PERSISTING,0,1,-321.556671,350.813056,0
14,UES1,0,7,7,4,-91.2234,-76.9995,-87.1494,SERVED,0,1,-65.469424,-90.268533,0
14,UES1,1,8,8,1,-62.6063,-88.6158,-93.8175,SERVED,0,1,75.565649,-36.220960,0
14,UES1,2,9,9,3,-67.0551,-70.7827,-80.9375,SERVED,0,1,-118.170423,103.328535,0
14,UES1,3,10,10,1,-73.3111,-73.4144,-89.4377,SERVED,0,1,37.950166,-82.989030,0
14,UES1,4,11,11,4,-89.5374,-90.3154,-95.9309,SERVED,0,1,2.735073,93.473008,0
14,UES1,5,12,12,3,-57.94,-60.8269,-86.3929,SERVED,0,1,-75.985205,-5.331599,0
14,UES1,6,13,13,1,-72.9199,-60.8424,-85.0056,SERVED,0,1,88.618313,-9.530601,0
14,UES1,7,14,14,2,-82.3173,-66.1058,-83.4972,SERVED,0,1,38.009641,-0.594505,0
14,UES1,8,15,15,1,-64.7813,-87.625,-87.7595,SERVED,0,1,8.213433,-88.089574,0
14,UES1,9,16,16,3,-64.1217,-88.1795,-98.5172,SERVED,0,1,-28.861700,55.837766,0
14,UES1,10,17,17,4,-65.6868,-62.869,-86.6453,SERVED,0,1,-45.052197,-44.739451,0
14,UES1,11,18,18,1,-61.0787,-89.5956,-90.7144,SERVED,0,1,15.971124,34.623576,0
14,UES1,12,19,19,5,-75.5151,-95.5096,-92.8704,SERVED,0,1,127.153840,-77.052211,0
14,UES1,13,20,20,5,-70.8878,-69.7179,-79.1608,SERVED,0,1,24.838987,28.015740,0
14,UES1,14,21,21,1,-75.8012,-91.4627,-89.6229,SERVED,0,1,20.933657,-30.215969,0
14,UES1,15,22,22,1,-64.273,-65.5199,-77.6962,SERVED,0,1,94.419003,26.282268,0
14,UES1,16,23,23,6,-82.2753,-91.161,-90.39,SERVED,0,1,-121.134313,-49.924140,0
14,UES1,17,24,24,1,-79.5848,-71.4795,-91.3341,SERVED,0,1,1.198356,-12.861413,0
14,UES1,18,25,25,1,-58.6885,-95.8581,-80.5785,SERVED,0,1,24.135345,34.661513,0
14,UES1,19,26,26,6,-95.6189,-78.4571,-96.7608,SERVED,0,1,-37.257500,-21.281449,0
14,UES1,20,27,27,3,-63.5952,-80.4322,-82.6054,SERVED,0,1,-65.013635,77.099847,0
