Time,RecordType,UeGroup,UeIndex,UeNodeId,SensorIndex,SensorCellId,PreClassificationUnderserved,Detected,TrueEastM,TrueNorthM,EstimatedEastM,EstimatedNorthM,RangeM,SensingSnrDb,DetectionProbability,PositionSigmaM,NumFusedObservations
49,OBSERVATION,UES2,36,103,1,6,-1,1,-308.373,386.613,-310.431,386.675,324.725,28.048,1,1,0
49,OBSERVATION,UES2,36,103,2,7,-1,1,-308.373,386.613,-310.877,385.412,526.988,19.6366,1,1,0
49,FUSED,UES2,36,103,-1,0,-1,1,-308.373,386.613,-310.468,385.98,nan,28.048,nan,0.57735,3
49,OBSERVATION,UES2,37,104,0,5,-1,1,384.259,405.015,384.424,403.499,427.81,23.2586,1,1,0
49,OBSERVATION,UES2,37,104,1,6,-1,1,384.259,405.015,384.126,404.99,496.16,20.6838,1,1,0
49,OBSERVATION,UES2,37,104,2,7,-1,1,384.259,405.015,385.052,405.12,575.169,18.1168,1,1,0
49,FUSED,UES2,37,104,-1,0,-1,1,384.259,405.015,384.534,404.536,nan,23.2586,nan,0.57735,3
49,OBSERVATION,UES2,38,105,0,5,-1,1,271.349,-316.845,272.326,-315.619,363.141,26.1056,1,1,0
49,OBSERVATION,UES2,38,105,1,6,-1,1,271.349,-316.845,272.443,-316.519,641.741,16.2142,1,1,0
49,OBSERVATION,UES2,38,105,2,7,-1,1,271.349,-316.845,271.082,-316.113,420.718,23.549,1,1,0
49,FUSED,UES2,38,105,-1,0,-1,1,271.349,-316.845,271.95,-316.084,nan,26.1056,nan,0.57735,3
49,OBSERVATION,UES2,39,106,0,5,-1,1,-443.413,425.585,-442.082,425.019,793.111,12.5352,0.999999,1,0
49,OBSERVATION,UES2,39,106,1,6,-1,1,-443.413,425.585,-443.532,426.007,453.434,22.2481,1,1,0
49,OBSERVATION,UES2,39,106,2,7,-1,1,-443.413,425.585,-443.819,427.008,643.985,16.1536,1,1,0
49,FUSED,UES2,39,106,-1,0,-1,1,-443.413,425.585,-443.144,426.012,nan,22.2481,nan,0.57735,3
50,OBSERVATION,UES1,0,7,0,5,-1,1,-168.536,-237.955,-167.841,-238.44,485.473,21.062,1,1,0
50,OBSERVATION,UES1,0,7,1,6,-1,1,-168.536,-237.955,-169.667,-237.974,494.086,20.7565,1,1,0
50,OBSERVATION,UES1,0,7,2,7,-1,1,-168.536,-237.955,-168.315,-239.652,313.559,28.6558,1,1,0
50,FUSED,UES1,0,7,-1,0,-1,1,-168.536,-237.955,-168.607,-238.689,nan,28.6558,nan,0.57735,3
50,OBSERVATION,UES1,1,8,0,5,-1,1,191.668,-172.95,191.349,-172.993,220.959,34.7361,1,1,0
50,OBSERVATION,UES1,1,8,1,6,-1,1,191.668,-172.95,192.439,-173.203,478.376,21.3179,1,1,0
50,OBSERVATION,UES1,1,8,2,7,-1,1,191.668,-172.95,191.856,-173.752,260.734,31.8607,1,1,0
50,FUSED,UES1,1,8,-1,0,-1,1,191.668,-172.95,191.881,-173.316,nan,34.7361,nan,0.57735,3
50,OBSERVATION,UES1,2,9,0,5,-1,1,-235.898,239.348,-234.317,239.862,534.986,19.3749,1,1,0
50,OBSERVATION,UES1,2,9,1,6,-1,1,-235.898,239.348,-233.983,240.074,228.074,34.1856,1,1,0
50,OBSERVATION,UES1,2,9,2,7,-1,1,-235.898,239.348,-236.009,237.592,389.355,24.8948,1,1,0
50,FUSED,UES1,2,9,-1,0,-1,1,-235.898,239.348,-234.769,239.176,nan,34.1856,nan,0.57735,3
50,OBSERVATION,UES1,3,10,0,5,-1,1,178.123,-195.387,178.703,-196.028,242.441,33.1244,1,1,0
50,OBSERVATION,UES1,3,10,1,6,-1,1,178.123,-195.387,177.511,-194.064,490.862,20.8702,1,1,0
50,OBSERVATION,UES1,3,10,2,7,-1,1,178.123,-195.387,178.252,-195.043,265.975,31.515,1,1,0
50,FUSED,UES1,3,10,-1,0,-1,1,178.123,-195.387,178.156,-195.045,nan,33.1244,nan,0.57735,3
50,OBSERVATION,UES1,4,11,0,5,-1,1,138.804,210.879,138.884,208.849,251.978,32.4541,1,1,0
50,OBSERVATION,UES1,4,11,1,6,-1,1,138.804,210.879,139.688,211.727,221.638,34.6828,1,1,0
50,OBSERVATION,UES1,4,11,2,7,-1,1,138.804,210.879,139.983,210.507,292.262,29.8777,1,1,0
50,FUSED,UES1,4,11,-1,0,-1,1,138.804,210.879,139.518,210.361,nan,34.6828,nan,0.57735,3
50,OBSERVATION,UES1,5,12,0,5,-1,1,-187.674,137.356,-188.191,139.066,454.771,22.1969,1,1,0
50,OBSERVATION,UES1,5,12,1,6,-1,1,-187.674,137.356,-186.757,136.755,207.874,35.7966,1,1,0
50,OBSERVATION,UES1,5,12,2,7,-1,1,-187.674,137.356,-188.993,137.06,293.116,29.827,1,1,0
50,FUSED,UES1,5,12,-1,0,-1,1,-187.674,137.356,-187.98,137.627,nan,35.7966,nan,0.57735,3
50,OBSERVATION,UES1,6,13,0,5,-1,1,89.1808,170.79,92.1454,170.894,246.283,32.8513,1,1,0
50,OBSERVATION,UES1,6,13,1,6,-1,1,89.1808,170.79,89.465,171.56,189.841,37.373,1,1,0
50,OBSERVATION,UES1,6,13,2,7,-1,1,89.1808,170.79,88.2947,172.229,242.856,33.0947,1,1,0
50,FUSED,UES1,6,13,-1,0,-1,1,89.1808,170.79,89.9684,171.561,nan,37.373,nan,0.57735,3
50,OBSERVATION,UES1,7,14,0,5,-1,1,-3.36769,-176.257,-3.53642,-177.546,322.335,28.1763,1,1,0
50,OBSERVATION,UES1,7,14,1,6,-1,1,-3.36769,-176.257,-2.69711,-176.995,421.067,23.5346,1,1,0
50,OBSERVATION,UES1,7,14,2,7,-1,1,-3.36769,-176.257,-2.35862,-175.79,200.983,36.3822,1,1,0
50,FUSED,UES1,7,14,-1,0,-1,1,-3.36769,-176.257,-2.86405,-176.777,nan,36.3822,nan,0.57735,3
50,OBSERVATION,UES1,8,15,0,5,-1,1,94.6793,-246.108,95.6014,-245.63,313.185,28.6766,1,1,0
50,OBSERVATION,UES1,8,15,1,6,-1,1,94.6793,-246.108,93.7501,-247.343,505.811,20.3491,1,1,0
50,OBSERVATION,UES1,8,15,2,7,-1,1,94.6793,-246.108,95.0271,-244.33,267.315,31.4277,1,1,0
50,FUSED,UES1,8,15,-1,0,-1,1,94.6793,-246.108,94.7929,-245.768,nan,31.4277,nan,0.57735,3
50,OBSERVATION,UES1,9,16,0,5,-1,1,136.746,-16.8927,136.424,-17.546,154.384,40.9645,1,1,0
50,OBSERVATION,UES1,9,16,1,6,-1,1,136.746,-16.8927,136.599,-16.4728,326.038,27.9779,1,1,0
50,OBSERVATION,UES1,9,16,2,7,-1,1,136.746,-16.8927,136.225,-16.0865,173.165,38.9702,1,1,0
50,FUSED,UES1,9,16,-1,0,-1,1,136.746,-16.8927,136.416,-16.7018,nan,40.9645,nan,0.57735,3
50,OBSERVATION,UES1,10,17,0,5,-1,1,-77.3762,-221.732,-76.9763,-221.85,403.948,24.2556,1,1,0
50,OBSERVATION,UES1,10,17,1,6,-1,1,-77.3762,-221.732,-78.4998,-221.552,463.825,21.8545,1,1,0
50,OBSERVATION,UES1,10,17,2,7,-1,1,-77.3762,-221.732,-79.0054,-221.651,255.748,32.1961,1,1,0
50,FUSED,UES1,10,17,-1,0,-1,1,-77.3762,-221.732,-78.1605,-221.684,nan,32.1961,nan,0.57735,3
50,OBSERVATION,UES1,11,18,0,5,-1,1,-154.805,90.4125,-154.972,88.9673,412.86,23.8765,1,1,0
50,OBSERVATION,UES1,11,18,1,6,-1,1,-154.805,90.4125,-155.906,90.2919,212.721,35.3962,1,1,0
50,OBSERVATION,UES1,11,18,2,7,-1,1,-154.805,90.4125,-155.364,90.9766,245.719,32.8911,1,1,0
50,FUSED,UES1,11,18,-1,0,-1,1,-154.805,90.4125,-155.414,90.0786,nan,35.3962,nan,0.57735,3
50,OBSERVATION,UES1,12,19,0,5,-1,1,299.661,-20.5204,299.77,-22.466,139.518,42.7234,1,1,0
50,OBSERVATION,UES1,12,19,1,6,-1,1,299.661,-20.5204,297.702,-21.0299,440.163,22.7641,1,1,0
50,OBSERVATION,UES1,12,19,2,7,-1,1,299.661,-20.5204,302.011,-21.774,307.001,29.023,1,1,0
50,FUSED,UES1,12,19,-1,0,-1,1,299.661,-20.5204,299.828,-21.7566,nan,42.7234,nan,0.57735,3
50,OBSERVATION,UES1,13,20,0,5,-1,1,110.663,187.327,111.558,188.677,246.155,32.8602,1,1,0
50,OBSERVATION,UES1,13,20,1,6,-1,1,110.663,187.327,110.064,187.886,201.902,36.303,1,1,0
50,OBSERVATION,UES1,13,20,2,7,-1,1,110.663,187.327,110.542,188.304,262.83,31.7216,1,1,0
50,FUSED,UES1,13,20,-1,0,-1,1,110.663,187.327,110.721,188.289,nan,36.303,nan,0.57735,3
50,OBSERVATION,UES1,14,21,0,5,-1,1,146.34,-159.283,145.332,-158.963,223.084,34.5699,1,1,0
50,OBSERVATION,UES1,14,21,1,6,-1,1,146.34,-159.283,146.265,-160.644,445.867,22.5404,1,1,0
50,OBSERVATION,UES1,14,21,2,7,-1,1,146.34,-159.283,145.658,-158.463,225.074,34.4156,1,1,0
50,FUSED,UES1,14,21,-1,0,-1,1,146.34,-159.283,145.752,-159.357,nan,34.5699,nan,0.57735,3
50,OBSERVATION,UES1,15,22,0,5,-1,1,78.2621,-152.947,77.9022,-153.619,252.986,32.3847,1,1,0
50,OBSERVATION,UES1,15,22,1,6,-1,1,78.2621,-152.947,79.3944,-152.058,415.444,23.7681,1,1,0
50,OBSERVATION,UES1,15,22,2,7,-1,1,78.2621,-152.947,79.3563,-153.623,191.126,37.2558,1,1,0
50,FUSED,UES1,15,22,-1,0,-1,1,78.2621,-152.947,78.8843,-153.1,nan,37.2558,nan,0.57735,3
50,OBSERVATION,UES1,16,23,0,5,-1,1,-299.537,-39.1788,-298.095,-39.8317,546.945,18.9909,1,1,0
50,OBSERVATION,UES1,16,23,1,6,-1,1,-299.537,-39.1788,-300.56,-37.9745,386.666,25.0152,1,1,0
50,OBSERVATION,UES1,16,23,2,7,-1,1,-299.537,-39.1788,-298.841,-39.6802,345.559,26.9677,1,1,0
50,FUSED,UES1,16,23,-1,0,-1,1,-299.537,-39.1788,-299.165,-39.1621,nan,26.9677,nan,0.57735,3
50,OBSERVATION,UES1,17,24,0,5,-1,1,127.321,-15.1474,127.943,-14.7512,160.111,40.3318,1,1,0
50,OBSERVATION,UES1,17,24,1,6,-1,1,127.321,-15.1474,126.632,-15.4703,319.578,28.3256,1,1,0
50,OBSERVATION,UES1,17,24,2,7,-1,1,127.321,-15.1474,126.264,-15.9039,167.085,39.5911,1,1,0
50,FUSED,UES1,17,24,-1,0,-1,1,127.321,-15.1474,126.946,-15.3751,nan,40.3318,nan,0.57735,3
50,OBSERVATION,UES1,18,25,0,5,-1,1,123.19,-115.986,122.348,-116.73,203.898,36.1321,1,1,0
50,OBSERVATION,UES1,18,25,1,6,-1,1,123.19,-115.986,122.151,-115.351,398.944,24.4721,1,1,0
50,OBSERVATION,UES1,18,25,2,7,-1,1,123.19,-115.986,123.609,-115.972,188.447,37.501,1,1,0
50,FUSED,UES1,18,25,-1,0,-1,1,123.19,-115.986,122.702,-116.017,nan,37.501,nan,0.57735,3
50,OBSERVATION,UES1,19,26,0,5,-1,1,-119.099,-181.97,-119.419,-180.246,417.104,23.6988,1,1,0
50,OBSERVATION,UES1,19,26,1,6,-1,1,-119.099,-181.97,-119.075,-181.135,430.951,23.1315,1,1,0
50,OBSERVATION,UES1,19,26,2,7,-1,1,-119.099,-181.97,-119.704,-182.324,247.332,32.7774,1,1,0
50,FUSED,UES1,19,26,-1,0,-1,1,-119.099,-181.97,-119.399,-181.235,nan,32.7774,nan,0.57735,3
50,OBSERVATION,UES1,20,27,0,5,-1,1,-204.024,193.724,-204.428,194.651,488.317,20.9605,1,1,0
50,OBSERVATION,UES1,20,27,1,6,-1,1,-204.024,193.724,-203.607,195.401,203.824,36.1384,1,1,0
50,OBSERVATION,UES1,20,27,2,7,-1,1,-204.024,193.724,-202.628,193.657,338.128,27.3454,1,1,0
50,FUSED,UES1,20,27,-1,0,-1,1,-204.024,193.724,-203.555,194.57,nan,36.1384,nan,0.57735,3
50,OBSERVATION,UES1,21,28,0,5,-1,1,-153.55,292.626,-154.427,292.197,493.221,20.787,1,1,0
50,OBSERVATION,UES1,21,28,1,6,-1,1,-153.55,292.626,-152.606,292.171,178.258,38.4666,1,1,0
50,OBSERVATION,UES1,21,28,2,7,-1,1,-153.55,292.626,-153.337,295.272,383.342,25.1652,1,1,0
50,FUSED,UES1,21,28,-1,0,-1,1,-153.55,292.626,-153.457,293.213,nan,38.4666,nan,0.57735,3
50,OBSERVATION,UES1,22,29,0,5,-1,1,259.974,143.92,259.346,143.211,181.64,38.1401,1,1,0
50,OBSERVATION,UES1,22,29,1,6,-1,1,259.974,143.92,257.844,143.749,338.454,27.3286,1,1,0
50,OBSERVATION,UES1,22,29,2,7,-1,1,259.974,143.92,261.924,144.656,318.997,28.3572,1,1,0
50,FUSED,UES1,22,29,-1,0,-1,1,259.974,143.92,259.705,143.872,nan,38.1401,nan,0.57735,3
50,OBSERVATION,UES1,23,30,0,5,-1,1,77.1493,-216.765,76.401,-218.806,298.496,29.5111,1,1,0
50,OBSERVATION,UES1,23,30,1,6,-1,1,77.1493,-216.765,76.7967,-216.086,473.842,21.4833,1,1,0
50,OBSERVATION,UES1,23,30,2,7,-1,1,77.1493,-216.765,77.2754,-217.821,238.707,33.394,1,1,0
50,FUSED,UES1,23,30,-1,0,-1,1,77.1493,-216.765,76.8244,-217.571,nan,33.394,nan,0.57735,3
50,OBSERVATION,UES1,24,31,0,5,-1,1,-126.028,197.089,-126.589,198.082,421.59,23.513,1,1,0
50,OBSERVATION,UES1,24,31,1,6,-1,1,-126.028,197.089,-125.941,195.992,150.299,41.4304,1,1,0
50,OBSERVATION,UES1,24,31,2,7,-1,1,-126.028,197.089,-127.344,197.57,294.63,29.7375,1,1,0
50,FUSED,UES1,24,31,-1,0,-1,1,-126.028,197.089,-126.624,197.215,nan,41.4304,nan,0.57735,3
50,OBSERVATION,UES1,25,32,0,5,-1,1,-41.4656,279.164,-41.9047,279.672,402.364,24.3239,1,1,0
50,OBSERVATION,UES1,25,32,1,6,-1,1,-41.4656,279.164,-41.6013,278.569,135.236,43.2649,1,1,0
50,OBSERVATION,UES1,25,32,2,7,-1,1,-41.4656,279.164,-40.4529,278.515,334.787,27.5179,1,1,0
50,FUSED,UES1,25,32,-1,0,-1,1,-41.4656,279.164,-41.3196,278.918,nan,43.2649,nan,0.57735,3
50,OBSERVATION,UES1,26,33,0,5,-1,1,274.284,103.245,273.859,105.317,157.09,40.6626,1,1,0
50,OBSERVATION,UES1,26,33,1,6,-1,1,274.284,103.245,275.676,104.148,362.849,26.1196,1,1,0
50,OBSERVATION,UES1,26,33,2,7,-1,1,274.284,103.245,275.419,104.004,311.178,28.7883,1,1,0
50,FUSED,UES1,26,33,-1,0,-1,1,274.284,103.245,274.985,104.489,nan,40.6626,nan,0.57735,3
50,OBSERVATION,UES1,27,34,0,5,-1,1,44.3555,189.147,44.3629,190.136,285.942,30.2575,1,1,0
50,OBSERVATION,UES1,27,34,1,6,-1,1,44.3555,189.147,44.4426,188.769,156.266,40.754,1,1,0
50,OBSERVATION,UES1,27,34,2,7,-1,1,44.3555,189.147,43.6893,188.876,249.677,32.6135,1,1,0
50,FUSED,UES1,27,34,-1,0,-1,1,44.3555,189.147,44.1649,189.261,nan,40.754,nan,0.57735,3
50,OBSERVATION,UES1,28,35,0,5,-1,1,-284.308,98.5976,-283.605,99.1073,537.464,19.2946,1,1,0
50,OBSERVATION,UES1,28,35,1,6,-1,1,-284.308,98.5976,-283.382,99.209,297.324,29.5794,1,1,0
50,OBSERVATION,UES1,28,35,2,7,-1,1,-284.308,98.5976,-285.001,99.3615,352.962,26.5995,1,1,0
50,FUSED,UES1,28,35,-1,0,-1,1,-284.308,98.5976,-283.996,99.2259,nan,29.5794,nan,0.57735,3
50,OBSERVATION,UES1,29,36,0,5,-1,1,21.4952,79.6196,21.4921,79.1322,251.848,32.4631,1,1,0
50,OBSERVATION,UES1,29,36,1,6,-1,1,21.4952,79.6196,20.7917,79.5947,201.328,36.3525,1,1,0
50,OBSERVATION,UES1,29,36,2,7,-1,1,21.4952,79.6196,20.6132,77.4812,164.843,39.8258,1,1,0
50,FUSED,UES1,29,36,-1,0,-1,1,21.4952,79.6196,20.9656,78.7361,nan,39.8258,nan,0.57735,3
50,OBSERVATION,UES1,30,37,0,5,-1,1,-48.1978,-286.334,-49.6134,-285.82,424.209,23.4054,1,1,0
50,OBSERVATION,UES1,30,37,1,6,-1,1,-48.1978,-286.334,-49.2807,-286.015,525.229,19.6947,1,1,0
50,OBSERVATION,UES1,30,37,2,7,-1,1,-48.1978,-286.334,-48.8412,-287.97,300.49,29.3954,1,1,0
50,FUSED,UES1,30,37,-1,0,-1,1,-48.1978,-286.334,-49.2451,-286.602,nan,29.3954,nan,0.57735,3
50,OBSERVATION,UES1,31,38,0,5,-1,1,258.633,61.7092,258.681,60.6166,132.321,43.6434,1,1,0
50,OBSERVATION,UES1,31,38,1,6,-1,1,258.633,61.7092,258.836,62.1412,365.633,25.9868,1,1,0
50,OBSERVATION,UES1,31,38,2,7,-1,1,258.633,61.7092,257.381,61.5894,283.424,30.4111,1,1,0
50,FUSED,UES1,31,38,-1,0,-1,1,258.633,61.7092,258.299,61.4491,nan,43.6434,nan,0.57735,3
50,OBSERVATION,UES1,32,39,0,5,-1,1,57.5504,-185.793,58.2319,-184.696,287.283,30.1762,1,1,0
50,OBSERVATION,UES1,32,39,1,6,-1,1,57.5504,-185.793,57.0418,-184.223,440.202,22.7625,1,1,0
50,OBSERVATION,UES1,32,39,2,7,-1,1,57.5504,-185.793,57.7712,-185.051,210.13,35.6091,1,1,0
50,FUSED,UES1,32,39,-1,0,-1,1,57.5504,-185.793,57.6816,-184.656,nan,35.6091,nan,0.57735,3
50,OBSERVATION,UES1,33,40,0,5,-1,1,-123.604,160.211,-123.218,160.614,404.352,24.2382,1,1,0
50,OBSERVATION,UES1,33,40,1,6,-1,1,-123.604,160.211,-124.067,160.087,159.869,40.358,1,1,0
50,OBSERVATION,UES1,33,40,2,7,-1,1,-123.604,160.211,-124.752,160.248,266.798,31.4613,1,1,0
50,FUSED,UES1,33,40,-1,0,-1,1,-123.604,160.211,-124.012,160.316,nan,40.358,nan,0.57735,3
50,OBSERVATION,UES1,34,41,0,5,-1,1,15.5817,-265.087,14.6277,-264.49,368.982,25.8284,1,1,0
50,OBSERVATION,UES1,34,41,1,6,-1,1,15.5817,-265.087,15.1675,-264.876,508.186,20.2677,1,1,0
50,OBSERVATION,UES1,34,41,2,7,-1,1,15.5817,-265.087,15.8609,-264.326,273.571,31.0258,1,1,0
50,FUSED,UES1,34,41,-1,0,-1,1,15.5817,-265.087,15.2187,-264.564,nan,31.0258,nan,0.57735,3
50,OBSERVATION,UES1,35,42,0,5,-1,1,198.373,-104.094,199.176,-103.953,167.324,39.5663,1,1,0
50,OBSERVATION,UES1,35,42,1,6,-1,1,198.373,-104.094,196.677,-104.001,426.748,23.3018,1,1,0
50,OBSERVATION,UES1,35,42,2,7,-1,1,198.373,-104.094,198.465,-104.3,233.444,33.7813,1,1,0
50,FUSED,UES1,35,42,-1,0,-1,1,198.373,-104.094,198.106,-104.085,nan,39.5663,nan,0.57735,3
50,OBSERVATION,UES1,36,43,0,5,-1,1,253.242,199.529,254.529,199.283,225.286,34.3993,1,1,0
50,OBSERVATION,UES1,36,43,1,6,-1,1,253.242,199.529,251.866,199.205,323.516,28.1128,1,1,0
50,OBSERVATION,UES1,36,43,2,7,-1,1,253.242,199.529,253.502,198.816,346.86,26.9024,1,1,0
50,FUSED,UES1,36,43,-1,0,-1,1,253.242,199.529,253.299,199.101,nan,34.3993,nan,0.57735,3
50,OBSERVATION,UES1,37,44,0,5,-1,1,46.5116,-222.225,44.4321,-221.481,319.432,28.3335,1,1,0
50,OBSERVATION,UES1,37,44,1,6,-1,1,46.5116,-222.225,46.9368,-224.085,472.059,21.5488,1,1,0
50,OBSERVATION,UES1,37,44,2,7,-1,1,46.5116,-222.225,46.4426,-221.216,237.928,33.4508,1,1,0
50,FUSED,UES1,37,44,-1,0,-1,1,46.5116,-222.225,45.9372,-222.261,nan,33.4508,nan,0.57735,3
50,OBSERVATION,UES1,38,45,0,5,-1,1,-142.867,-115.706,-144.343,-116.666,412.69,23.8837,1,1,0
50,OBSERVATION,UES1,38,45,1,6,-1,1,-142.867,-115.706,-141.881,-115.671,374.68,25.5622,1,1,0
50,OBSERVATION,UES1,38,45,2,7,-1,1,-142.867,-115.706,-142.787,-115.854,227.592,34.2224,1,1,0
50,FUSED,UES1,38,45,-1,0,-1,1,-142.867,-115.706,-143.004,-116.064,nan,34.2224,nan,0.57735,3
50,OBSERVATION,UES1,39,46,0,5,-1,1,-166.49,-13.5247,-167.656,-13.8095,416.571,23.721,1,1,0
50,OBSERVATION,UES1,39,46,1,6,-1,1,-166.49,-13.5247,-167.93,-13.7789,294.217,29.7619,1,1,0
50,OBSERVATION,UES1,39,46,2,7,-1,1,-166.49,-13.5247,-166.423,-14.3666,227.411,34.2361,1,1,0
50,FUSED,UES1,39,46,-1,0,-1,1,-166.49,-13.5247,-167.336,-13.985,nan,34.2361,nan,0.57735,3
50,OBSERVATION,UES1,40,47,0,5,-1,1,-220.225,201.892,-220.697,200.44,505.899,20.3461,1,1,0
50,OBSERVATION,UES1,40,47,1,6,-1,1,-220.225,201.892,-219.624,203.124,215.724,35.1527,1,1,0
50,OBSERVATION,UES1,40,47,2,7,-1,1,-220.225,201.892,-220.347,202.821,354.255,26.536,1,1,0
50,FUSED,UES1,40,47,-1,0,-1,1,-220.225,201.892,-220.223,202.128,nan,35.1527,nan,0.57735,3
50,OBSERVATION,UES1,41,48,0,5,-1,1,-302.971,-241.287,-302.655,-242.041,602.634,17.3065,1,1,0
50,OBSERVATION,UES1,41,48,1,6,-1,1,-302.971,-241.287,-299.243,-241.912,546.41,19.0079,1,1,0
50,OBSERVATION,UES1,41,48,2,7,-1,1,-302.971,-241.287,-304.643,-241.052,410.798,23.9635,1,1,0
50,FUSED,UES1,41,48,-1,0,-1,1,-302.971,-241.287,-302.181,-241.668,nan,23.9635,nan,0.57735,3
50,OBSERVATION,UES1,42,49,0,5,-1,1,63.1807,108.126,62.5514,109.935,228.976,34.117,1,1,0
50,OBSERVATION,UES1,42,49,1,6,-1,1,63.1807,108.126,60.2356,107.843,200.914,36.3882,1,1,0
50,OBSERVATION,UES1,42,49,2,7,-1,1,63.1807,108.126,64.9392,107.534,188.846,37.4643,1,1,0
50,FUSED,UES1,42,49,-1,0,-1,1,63.1807,108.126,62.5754,108.437,nan,37.4643,nan,0.57735,3
50,OBSERVATION,UES1,43,50,0,5,-1,1,97.2464,-156.7,96.8435,-156.612,244.431,32.9823,1,1,0
50,OBSERVATION,UES1,43,50,1,6,-1,1,97.2464,-156.7,96.1335,-156.825,424.817,23.3805,1,1,0
50,OBSERVATION,UES1,43,50,2,7,-1,1,97.2464,-156.7,97.4018,-155.499,200.135,36.4557,1,1,0
50,FUSED,UES1,43,50,-1,0,-1,1,97.2464,-156.7,96.7929,-156.312,nan,36.4557,nan,0.57735,3
50,OBSERVATION,UES1,44,51,0,5,-1,1,-51.5069,172.528,-52.4888,173.217,348.23,26.834,1,1,0
50,OBSERVATION,UES1,44,51,1,6,-1,1,-51.5069,172.528,-50.6821,172.299,134.028,43.4208,1,1,0
50,OBSERVATION,UES1,44,51,2,7,-1,1,-51.5069,172.528,-50.0969,173.72,245.414,32.9127,1,1,0
50,FUSED,UES1,44,51,-1,0,-1,1,-51.5069,172.528,-51.0892,173.079,nan,43.4208,nan,0.57735,3
50,OBSERVATION,UES1,45,52,0,5,-1,1,-121.603,-199.448,-122.455,-199.609,427.465,23.2726,1,1,0
50,OBSERVATION,UES1,45,52,1,6,-1,1,-121.603,-199.448,-121.02,-198.849,447.883,22.462,1,1,0
50,OBSERVATION,UES1,45,52,2,7,-1,1,-121.603,-199.448,-122.643,-199.585,260.232,31.8942,1,1,0
50,FUSED,UES1,45,52,-1,0,-1,1,-121.603,-199.448,-122.039,-199.348,nan,31.8942,nan,0.57735,3
50,OBSERVATION,UES1,46,53,0,5,-1,1,-140.612,-236.553,-142.461,-236.312,461.943,21.9251,1,1,0
50,OBSERVATION,UES1,46,53,1,6,-1,1,-140.612,-236.553,-139.482,-236.881,486.513,21.0248,1,1,0
50,OBSERVATION,UES1,46,53,2,7,-1,1,-140.612,-236.553,-140.305,-236.928,296.518,29.6266,1,1,0
50,FUSED,UES1,46,53,-1,0,-1,1,-140.612,-236.553,-140.749,-236.707,nan,29.6266,nan,0.57735,3
50,OBSERVATION,UES1,47,54,0,5,-1,1,-152.352,-151.527,-153.142,-151.036,433.291,23.0374,1,1,0
50,OBSERVATION,UES1,47,54,1,6,-1,1,-152.352,-151.527,-150.821,-150.662,409.838,24.0041,1,1,0
50,OBSERVATION,UES1,47,54,2,7,-1,1,-152.352,-151.527,-152.857,-151.336,250.745,32.5393,1,1,0
50,FUSED,UES1,47,54,-1,0,-1,1,-152.352,-151.527,-152.273,-151.011,nan,32.5393,nan,0.57735,3
50,OBSERVATION,UES1,48,55,0,5,-1,1,-239.721,-84.3584,-237.76,-85.1227,495.492,20.7072,1,1,0
50,OBSERVATION,UES1,48,55,1,6,-1,1,-239.721,-84.3584,-241.088,-84.5561,385.285,25.0773,1,1,0
50,OBSERVATION,UES1,48,55,2,7,-1,1,-239.721,-84.3584,-240.211,-85.2741,296.824,29.6087,1,1,0
50,FUSED,UES1,48,55,-1,0,-1,1,-239.721,-84.3584,-239.686,-84.9843,nan,29.6087,nan,0.57735,3
50,OBSERVATION,UES1,49,56,0,5,-1,1,119.269,-84.7826,120.109,-84.2925,188.715,37.4764,1,1,0
50,OBSERVATION,UES1,49,56,1,6,-1,1,119.269,-84.7826,119.837,-84.3753,370.946,25.7362,1,1,0
50,OBSERVATION,UES1,49,56,2,7,-1,1,119.269,-84.7826,119.393,-85.0311,173.018,38.9849,1,1,0
50,FUSED,UES1,49,56,-1,0,-1,1,119.269,-84.7826,119.78,-84.5663,nan,38.9849,nan,0.57735,3
50,OBSERVATION,UES1,50,57,0,5,-1,1,-104.923,-194.49,-106.24,-193.88,411.287,23.9428,1,1,0
50,OBSERVATION,UES1,50,57,1,6,-1,1,-104.923,-194.49,-104.931,-195.076,440.611,22.7464,1,1,0
50,OBSERVATION,UES1,50,57,2,7,-1,1,-104.923,-194.49,-107.96,-196.581,248.047,32.7272,1,1,0
50,FUSED,UES1,50,57,-1,0,-1,1,-104.923,-194.49,-106.377,-195.179,nan,32.7272,nan,0.57735,3
50,OBSERVATION,UES1,51,58,0,5,-1,1,311.022,47.6843,310.628,47.2275,147.446,41.7632,1,1,0
50,OBSERVATION,UES1,51,58,1,6,-1,1,311.022,47.6843,309.568,45.6303,415.902,23.749,1,1,0
50,OBSERVATION,UES1,51,58,2,7,-1,1,311.022,47.6843,310.474,47.0678,325.254,28.0197,1,1,0
50,FUSED,UES1,51,58,-1,0,-1,1,311.022,47.6843,310.223,46.6419,nan,41.7632,nan,0.57735,3
50,OBSERVATION,UES1,52,59,0,5,-1,1,-206.158,233.641,-206.455,233.272,506.611,20.3216,1,1,0
50,OBSERVATION,UES1,52,59,1,6,-1,1,-206.158,233.641,-206.133,232.837,203.451,36.1702,1,1,0
50,OBSERVATION,UES1,52,59,2,7,-1,1,-206.158,233.641,-204.924,233.073,366.388,25.951,1,1,0
