Time,DeploymentMode,UavIndex,UavCellId,BestDonorCellId,BestDonorDistanceM,XhaulConnected,XhaulChannelVariationDb,XhaulRsrpDbm,RawXhaulState,RawXhaulStateAgeSec,XhaulState,XhaulDegradationActive,DonorUnavailableActive,SatBackhaulDlSnrDb,SatBackhaulUlSnrDb,SatBackhaulHealthy,UavSwitchingXappAvailable,UavSwitchingXappState,BackhaulMode,RicControlState,ActiveUavRic,NormalUeHandoverAllowed,E2TxDelaySec,E2SendIntervalSec,LmQueryIntervalSec,UavMode,recent_dl_pdr,recent_dl_delay_ms,recent_dl_throughput_mbps,recent_ul_pdr,recent_ul_delay_ms,recent_ul_throughput_mbps,ResultDir,SeedGroup,ScenarioKind
98.5,tn-uav-satellite,1,6,4,1481.81,1,0.0,-61.8571,HEALTHY,94,HEALTHY,0,0,12.7488,8.22816,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
98.5,tn-uav-satellite,2,7,2,316.714,1,0.0,-48.4545,HEALTHY,94,HEALTHY,0,0,13.3502,8.82962,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
100.5,tn-uav-satellite,0,5,3,2233.88,1,0.0,-65.4224,HEALTHY,96,HEALTHY,0,0,13.0095,8.4889,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.08,17.3857,0.00015686039999999999,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
100.5,tn-uav-satellite,1,6,4,1527.33,1,0.0,-62.1199,HEALTHY,96,HEALTHY,0,0,12.5595,8.03894,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.08,17.3857,0.00015686039999999999,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
100.5,tn-uav-satellite,2,7,2,335.925,1,0.0,-48.966,HEALTHY,96,HEALTHY,0,0,12.1969,7.67632,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.08,17.3857,0.00015686039999999999,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
102.5,tn-uav-satellite,0,5,3,2233.88,1,0.0,-65.4224,HEALTHY,98,HEALTHY,0,0,12.9068,8.38623,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
102.5,tn-uav-satellite,1,6,4,1572.17,1,0.0,-62.3712,HEALTHY,98,HEALTHY,0,0,12.21,7.68936,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
102.5,tn-uav-satellite,2,7,2,360.115,1,0.0,-49.57,HEALTHY,98,HEALTHY,0,0,13.5141,8.99349,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
104.5,tn-uav-satellite,0,5,3,2233.88,1,0.0,-65.4224,HEALTHY,100,HEALTHY,0,0,13.7159,9.74727,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.2,60.10000000000001,0.0003921504,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
104.5,tn-uav-satellite,1,6,4,1615.7,1,0.0,-62.6084,HEALTHY,100,HEALTHY,0,0,13.7159,10.4239,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.2,60.10000000000001,0.0003921504,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
104.5,tn-uav-satellite,2,7,2,389.095,1,0.0,-50.2423,HEALTHY,100,HEALTHY,0,0,13.7159,10.7316,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.2,60.10000000000001,0.0003921504,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
106.5,tn-uav-satellite,0,5,3,2233.88,1,0.0,-65.4224,HEALTHY,102,HEALTHY,0,0,12.0798,7.55922,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.68,780.453,0.0013333120000000001,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
106.5,tn-uav-satellite,1,6,4,1660.86,1,0.0,-62.8479,HEALTHY,102,HEALTHY,0,0,10.2656,5.745,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.68,780.453,0.0013333120000000001,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
106.5,tn-uav-satellite,2,7,2,424.284,1,0.0,-50.9943,HEALTHY,102,HEALTHY,0,0,15.122,10.6014,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.68,780.453,0.0013333120000000001,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
108.5,tn-uav-satellite,0,5,3,2233.88,1,0.0,-65.4224,HEALTHY,104,HEALTHY,0,0,12.5376,8.01704,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
108.5,tn-uav-satellite,1,6,4,1705.77,1,0.0,-63.0796,HEALTHY,104,HEALTHY,0,0,15.1065,10.5859,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
108.5,tn-uav-satellite,2,7,3,452.237,1,0.0,-51.5485,HEALTHY,104,HEALTHY,0,0,13.729,9.2084,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
110.5,tn-uav-satellite,0,5,3,2261.54,1,0.0,-65.5293,HEALTHY,106,HEALTHY,0,0,13.1902,8.66963,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
110.5,tn-uav-satellite,1,6,4,1746.02,1,0.0,-63.2822,HEALTHY,106,HEALTHY,0,0,12.9817,8.46114,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
110.5,tn-uav-satellite,2,7,2,435.332,1,0.0,-51.2176,HEALTHY,106,HEALTHY,0,0,14.8885,10.3679,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
112.5,tn-uav-satellite,0,5,3,2294.72,1,0.0,-65.6558,HEALTHY,108,HEALTHY,0,0,12.4856,7.96503,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
112.5,tn-uav-satellite,1,6,4,1747.42,1,0.0,-63.2891,HEALTHY,108,HEALTHY,0,0,12.0377,7.51715,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
112.5,tn-uav-satellite,2,7,2,388.825,1,0.0,-50.2363,HEALTHY,108,HEALTHY,0,0,13.4729,8.9523,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
114.5,tn-uav-satellite,0,5,3,2330.54,1,0.0,-65.7903,HEALTHY,110,HEALTHY,0,0,12.6517,8.13111,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.08,52.1,0.00015686039999999999,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
114.5,tn-uav-satellite,1,6,4,1781.52,1,0.0,-63.457,HEALTHY,110,HEALTHY,0,0,9.61312,5.09252,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.08,52.1,0.00015686039999999999,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
114.5,tn-uav-satellite,2,7,2,350.295,1,0.0,-49.3299,HEALTHY,110,HEALTHY,0,0,12.7457,8.22512,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.08,52.1,0.00015686039999999999,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
116.5,tn-uav-satellite,0,5,3,2366.37,1,0.0,-65.9229,HEALTHY,112,HEALTHY,0,0,13.1566,8.63604,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
116.5,tn-uav-satellite,1,6,4,1800.24,1,0.0,-63.5478,HEALTHY,112,HEALTHY,0,0,14.2127,9.69212,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
116.5,tn-uav-satellite,2,7,2,316.326,1,0.0,-48.4439,HEALTHY,112,HEALTHY,0,0,11.1292,6.60864,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
118.5,tn-uav-satellite,0,5,3,2403.06,1,0.0,-66.0565,HEALTHY,114,HEALTHY,0,0,12.7636,8.24303,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.36,27.85,0.0007058722,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
118.5,tn-uav-satellite,1,6,4,1837.12,1,0.0,-63.724,HEALTHY,114,HEALTHY,0,0,9.36657,4.84597,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.36,27.85,0.0007058722,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
118.5,tn-uav-satellite,2,7,2,290.093,1,0.0,-47.6919,HEALTHY,114,HEALTHY,0,0,12.2778,7.7572,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.36,27.85,0.0007058722,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-fspl-seed1-sat,seed1,satellite
4.5,tn-uav-satellite,0,5,1,1451.84,1,0.0,-103.509,HEALTHY,0,HEALTHY,0,0,12.3134,7.79283,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
4.5,tn-uav-satellite,1,6,4,629.258,1,0.0,-83.1756,HEALTHY,0,HEALTHY,0,0,12.2681,7.74747,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
4.5,tn-uav-satellite,2,7,2,765.017,1,0.0,-87.9268,HEALTHY,0,HEALTHY,0,0,10.0691,5.54852,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,0.0,0.0,0.0,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
6.5,tn-uav-satellite,0,5,1,1413.5,1,0.0,-102.858,HEALTHY,2,HEALTHY,0,0,7.09381,2.57321,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,4.76,14.770132499999999,0.009333186,1.0,51.364,0.000392151,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
6.5,tn-uav-satellite,1,6,4,602.883,1,0.0,-82.1342,HEALTHY,2,HEALTHY,0,0,13.0825,8.56186,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,4.76,14.770132499999999,0.009333186,1.0,51.364,0.000392151,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
6.5,tn-uav-satellite,2,7,2,733.814,1,0.0,-86.914,HEALTHY,2,HEALTHY,0,0,12.6401,8.11953,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,4.76,14.770132499999999,0.009333186,1.0,51.364,0.000392151,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
8.5,tn-uav-satellite,0,5,1,1442.91,1,0.0,-103.359,HEALTHY,4,HEALTHY,0,0,12.0789,7.55834,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,3.84,26.2574,0.00752928,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
8.5,tn-uav-satellite,1,6,4,568.712,1,0.0,-80.7152,HEALTHY,4,HEALTHY,0,0,14.2721,9.75154,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,3.84,26.2574,0.00752928,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
8.5,tn-uav-satellite,2,7,2,698.734,1,0.0,-85.7227,HEALTHY,4,HEALTHY,0,0,12.3015,7.78087,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,3.84,26.2574,0.00752928,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
10.5,tn-uav-satellite,0,5,1,1417.07,1,0.0,-102.919,HEALTHY,6,HEALTHY,0,0,12.8016,8.28097,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,3.96,54.98446666666666,0.00776459,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
10.5,tn-uav-satellite,1,6,4,536.326,1,0.0,-79.2892,HEALTHY,6,HEALTHY,0,0,12.1982,7.67759,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,3.96,54.98446666666666,0.00776459,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
10.5,tn-uav-satellite,2,7,2,665.817,1,0.0,-84.5491,HEALTHY,6,HEALTHY,0,0,12.962,8.4414,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,3.96,54.98446666666666,0.00776459,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
12.5,tn-uav-satellite,0,5,1,1428.14,1,0.0,-103.108,HEALTHY,8,HEALTHY,0,0,12.3939,7.87334,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,2.56,106.52175,0.005019532,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
12.5,tn-uav-satellite,1,6,4,506.195,1,0.0,-77.883,HEALTHY,8,HEALTHY,0,0,13.4615,8.94093,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,2.56,106.52175,0.005019532,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
12.5,tn-uav-satellite,2,7,2,634.999,1,0.0,-83.3965,HEALTHY,8,HEALTHY,0,0,9.74155,5.22095,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,2.56,106.52175,0.005019532,0.0,0.0,0.0,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
14.5,tn-uav-satellite,0,5,1,1463.35,1,0.0,-103.701,HEALTHY,10,HEALTHY,0,0,13.0083,8.48769,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,5.44,47.2069,0.0106665,0.307692,58.0304,0.00015686039999999999,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
14.5,tn-uav-satellite,1,6,4,502.982,1,0.0,-77.7281,HEALTHY,10,HEALTHY,0,0,11.4887,6.96813,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,5.44,47.2069,0.0106665,0.307692,58.0304,0.00015686039999999999,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
14.5,tn-uav-satellite,2,7,2,651.343,1,0.0,-84.0145,HEALTHY,10,HEALTHY,0,0,13.6702,9.14959,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,5.44,47.2069,0.0106665,0.307692,58.0304,0.00015686039999999999,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
16.5,tn-uav-satellite,0,5,1,1501.11,1,0.0,-104.32,HEALTHY,12,HEALTHY,0,0,15.103,10.5824,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,4.36,61.63063999999999,0.008548894199999999,0.1666666,48.0304,7.843019999999999e-05,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
16.5,tn-uav-satellite,1,6,4,520.646,1,0.0,-78.5676,HEALTHY,12,HEALTHY,0,0,10.595,6.07442,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION,4.36,61.63063999999999,0.008548894199999999,0.1666666,48.0304,7.843019999999999e-05,tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v1-logdist-seed1-sat,seed1,satellite
