sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
110,0.962216,26.8009,129418,1.67786,28083.2,32424.4,39787.5,29122.5,28058.2,32397.7,39762.2,29097.9,21.7484,21.7484,21.7484,21.7484,3.275,4.92,3.615,2.83,0.0007808,11.8653,0,1,0.7,1,1,11.328,22.8153,34.8689,13.5609,60,80,100,120,2,1.5,1,1.2
120,0.999444,29.3774,141369,1.67963,30616.3,35533.8,43526.4,31692.5,30589.1,35504.6,43498.7,31665.7,23.7436,23.7436,23.7436,23.7436,3.52,5.37,3.96,3.07,0.0008192,11.7802,0,1,0.7,1,1,11.328,22.8153,34.8689,13.5609,60,80,95,120,2,1.5,1,1.2
130,1,26.0055,153423,2.3229,33214.8,38568.1,47261.4,34379,33185.3,38536.3,47231.2,34350,25.7389,25.7389,25.7389,25.7389,3.795,6.05,4.5,3.28,0.0010912,11.604,0,1,0.7,1,1,11.328,22.8153,34.8689,13.5609,60,80,95,120,2,1.5,1,1.2
140,1,27.2202,165319,1.83044,35841.9,41447.5,50973.7,37055.6,35810.1,41413.2,50941.1,37024.4,27.7341,27.7341,27.7341,27.7341,4.06,6.505,4.85,3.505,0.0008288,11.9616,0,1,0.7,1,1,11.328,22.8153,34.8689,13.5609,60,80,95,125,2,1.5,1,1.2
150,1,30.8346,176953,1.63124,38448.3,44360.6,54421.5,39722.3,38414.2,44323.9,54386.7,39688.8,29.7294,29.7294,29.7294,29.7294,4.435,6.96,5.065,3.75,0.0008256,12.1433,0,1,0.7,1,1,11.328,22.8153,34.8689,13.5609,60,80,95,120,2,1.5,1,1.2
160,1,33.7029,188757,1.79935,41037.1,47375.7,58058.3,42285.6,41000.5,47336.7,58021,42250,31.7247,31.7247,31.7247,31.7247,4.91,7.25,5.62,3.85,0.0009088,11.2771,0,1,0.7,1,1,11.328,22.8153,34.8689,13.5609,60,80,95,120,2,1.5,1,1.2
170,1,34.1727,200656,2.03753,43651.3,50318.9,61772.1,44914,43612,50277.5,61732.4,44876.3,33.7199,33.7199,33.7199,33.7199,5.625,7.705,6.015,3.98,0.0010848,11.7934,0,1,0.7,1,1,11.328,22.8153,34.8689,13.5609,60,80,95,120,2,1.5,1,1.2
180,1,36.1868,212146,2.05811,46248.1,53058,65260.1,47580,46206.2,53014,65218,47540.2,35.7152,35.7152,35.7152,35.7152,6.175,8.36,6.375,4.13,0.0010976,11.7658,0,1,0.6,1,1,11.328,22.8153,34.8689,13.5609,60,80,95,120,2,1.5,1,1.2
190,1,37.7032,223676,1.61836,48822.3,55568,69021,50264.7,48778.2,55521.5,68976.6,50222.6,37.7105,37.7105,37.7105,37.7105,6.43,8.775,6.72,4.36,0.0007968,11.5368,0,1,0.7,1,1,11.328,22.8153,34.8689,13.5609,60,80,95,120,2,1.5,1,1.2
200,1,39.1299,235607,1.64081,51449.6,58494,72670.1,52992.9,51403.1,58445,72623.4,52948.6,39.7057,39.7057,39.7057,39.7057,6.73,9.33,6.925,4.585,0.0008224,11.8559,0,1,0.7,1,1,11.328,22.8153,35.8689,13.5609,60,80,95,120,2,1.5,1,1.2
210,1,41.5194,247675,1.62619,54079.9,61542,76444.5,55608.4,54031.1,61490.5,76395.7,55562,41.701,41.701,41.701,41.701,7.06,9.89,7.155,4.73,0.0008096,11.7642,0,1,0.7,1,1,11.328,22.8153,35.8689,13.5609,60,80,95,120,2,1.5,1,1.2
220,1,41.5615,259704,1.80852,56637.4,64521.7,80254.5,58290.2,56586.2,64467.7,80203.2,58241.7,43.6962,43.6962,43.6962,43.6962,7.445,10.365,7.59,4.88,0.0009248,11.5737,0,1,0.7,1,1,11.328,22.8153,35.8689,13.5609,60,80,95,120,2,1.5,1,1.2
230,1,43.9168,271067,1.52356,59238.9,67140.4,83715.7,60971.8,59185.3,67084.2,83662.2,60921,45.6915,45.6915,45.6915,45.6915,7.895,10.56,7.82,5.175,0.0007488,11.9927,0,1,0.7,1.1,1,11.328,22.8153,35.8689,13.5609,60,80,95,120,2,1.5,1,1.2
240,1,44.72,283069,1.73662,61812.2,70141.9,87466.9,63648.1,61756.2,70083.4,87411.1,63594.8,47.6868,47.6868,47.6868,47.6868,8.31,10.81,8.105,5.605,0.0008832,11.7636,0,1.1,0.7,1.1,1,11.328,22.8153,35.8689,13.5609,60,80,95,120,2,1.5,1,1.2
250,1,41.3542,295138,2.2056,64415,73042.6,91325.3,66355.5,64356.5,72981.8,91267,66299.7,49.682,49.682,49.682,49.682,8.795,11.155,8.605,6.13,0.0011872,11.504,0,1.1,0.7,1.1,1,11.328,21.8153,35.8689,13.5609,60,80,95,120,2,1.5,1,1.2
260,1,37.788,307171,2.03547,67062.7,75966.6,95097.3,69044.2,67001.8,75903.1,95036.8,68986.1,51.6773,51.6773,51.6773,51.6773,9.3,11.75,8.845,6.485,0.0010848,11.8346,0,1.1,0.7,1.1,1,11.328,21.8153,35.8689,13.5609,60,80,95,120,2,1.5,1,1.2
270,1,39.3675,318839,2.16107,69654.3,78873.9,98575.1,71735.5,69590.9,78807.6,98512.4,71675,53.6726,53.6726,53.6726,53.6726,9.755,12.615,9.03,6.825,0.0011808,12.2026,0,1.1,0.7,1.1,1,11.328,21.8153,35.8689,13.5609,60,80,95,120,2,1.5,1,1.2
280,1,41.1686,330726,1.91084,72224,81732.8,102396,74373.1,72158.3,81663.9,102331,74310.3,55.6678,55.6678,55.6678,55.6678,10.03,13.28,9.335,7.165,0.0010144,12.2153,0,1.1,0.7,1,1,11.328,21.8153,35.8689,13.5609,60,80,95,120,2,1.5,1,1.2
