sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
110,1,31.3327,121042,1.68575,28844.6,30653.4,33085.7,28458.8,28818.1,30627.9,33059.7,28434.4,21.7484,21.7484,21.7484,21.7484,4.735,3.725,4.295,2.61,0.0008672,12.301,0,1,1.1,0.9,0.8,13.5915,19.1749,23.2957,14.3438,60,80,100,120,2,1.5,1,1.2
120,1,34.8729,132228,1.60712,31554.3,33502.9,36091.8,31078.7,31525.5,33475,36063.4,31052.2,23.7436,23.7436,23.7436,23.7436,5.1,4.18,4.565,2.79,0.0008128,12.2417,0,1,1.1,0.8,0.8,13.5915,19.1749,23.2957,14.3438,60,80,100,120,2,1.5,1,1.2
130,1,35.1937,143423,1.72101,34235.5,36289.6,39124.1,33773.6,34204.4,36259.1,39093.4,33744.9,25.7389,25.7389,25.7389,25.7389,5.355,4.75,4.95,2.97,0.0008896,12.2678,0,1,1.1,0.8,0.8,13.5915,19.1749,23.2957,14.3438,60,80,100,120,2,1.5,1,1.2
140,1,32.9307,154703,1.75275,36916.4,39187.4,42114.3,36485,36883.2,39154.3,42081.3,36454,27.7341,27.7341,27.7341,27.7341,5.515,5.345,5.325,3.275,0.0009184,12.4969,0,1,1.1,0.8,0.8,13.5915,19.1749,23.2957,14.3438,60,80,105,120,2,1.5,1,1.2
150,1,33.8858,165835,2.00374,39524.5,42009.1,45114.7,39186.4,39489.1,41973.5,45079.3,39152.8,29.7294,29.7294,29.7294,29.7294,5.665,5.875,5.74,3.86,0.0010752,12.1812,0,1,1,0.8,0.8,13.5915,19.1749,23.2957,14.3438,60,80,105,120,2,1.5,1,1.2
160,1,37.6449,177104,1.89805,42212.8,44808.5,48109.2,41973.2,42175.2,44770.6,48071.1,41937.1,31.7247,31.7247,31.7247,31.7247,5.855,6.175,6.37,4.31,0.0010048,12.1829,0,1,1,0.8,0.8,13.5915,19.1749,23.2957,15.3438,60,80,105,120,2,1.5,1,1.2
170,1,39.3284,188262,1.56874,44861.5,47599,51120,44681,44821.8,47558.8,51079.5,44642.6,33.7199,33.7199,33.7199,33.7199,6.055,6.44,6.79,4.68,0.0008032,12.7212,0,1,1,0.8,0.8,13.5915,19.1749,23.2957,14.3438,60,80,105,120,2,1.5,1,1.2
180,1,41.8669,199403,1.42465,47517.8,50404.4,54134.9,47345.6,47475.7,50362,54092.1,47305,35.7152,35.7152,35.7152,35.7152,6.415,6.65,7.075,4.93,0.0007072,12.7229,0,1,1,0.8,0.8,13.5915,19.1749,23.2957,14.3438,60,80,105,120,2,1.5,1,1.2
190,1,44.1281,210559,1.78139,50138.3,53206.2,57221.1,49992.8,50093.6,53161.5,57176.1,49950,37.7105,37.7105,37.7105,37.7105,6.96,7.055,7.355,5.17,0.0009408,12.5963,0,1,1,0.8,0.8,13.5915,18.1749,23.2957,14.3438,60,80,105,120,2,1.5,1,1.2
200,1,44.2127,221658,1.94114,52738.3,56011.6,60243.1,52664.6,52691.2,55964.2,60195.7,52619.6,39.7057,39.7057,39.7057,39.7057,7.36,7.725,7.7,5.385,0.0010432,12.4733,0,1,1,0.8,0.8,13.5915,19.1749,23.2957,14.3438,60,80,105,120,2,1.5,1,1.2
210,1,42.4619,232951,2.00484,55394.8,58874.1,63330.6,55351.5,55345.4,58824,63280.9,55304,41.701,41.701,41.701,41.701,7.71,8.37,8.065,5.73,0.0010912,12.6392,0,1,0.9,0.8,0.8,13.5915,19.1749,23.2957,14.3438,60,80,105,120,2,1.5,1,1.2
220,1,45.0226,244234,2.09882,58076.4,61734.4,66355.9,58067.2,58024.6,61681.6,66303.9,58017.3,43.6962,43.6962,43.6962,43.6962,8.12,9.035,8.27,6.225,0.001136,12.1036,0,1,0.8,0.8,0.8,13.5915,19.1749,23.2957,14.3438,60,80,105,120,2,1.5,1,1.2
230,1,46.1755,255451,2.16684,60716.9,64619.1,69377.6,60736.9,60662.5,64564.1,69323.2,60684.5,45.6915,45.6915,45.6915,45.6915,8.705,9.405,8.71,6.705,0.0012,12.6633,0,1,0.7,0.8,0.8,13.5915,19.1749,23.2957,14.3438,60,80,105,120,2,1.5,1,1.2
240,1,42.8253,266652,2.45094,63376.2,67512.5,72359.5,63403.7,63319.1,67455,72302.6,63348.7,47.6868,47.6868,47.6868,47.6868,9.36,9.755,9.28,7.295,0.0013856,12.5491,0,1,0.7,0.8,0.8,13.5915,19.1749,23.2957,13.3438,60,80,105,120,2,1.5,1,1.2
250,1,42.5628,277763,2.3594,66035.3,70337.2,75379.2,66011.6,65975.7,70277.4,75319.7,65954.1,49.682,49.682,49.682,49.682,9.96,10.115,9.825,7.875,0.0013344,12.844,0,1,0.7,0.8,0.8,13.5915,18.1749,23.2957,13.3438,60,80,105,120,2,1.5,1,1.2
260,1,45.5736,288849,2.00621,68681.6,73217,78320.3,68630.5,68619.6,73154.6,78258.4,68570.7,51.6773,51.6773,51.6773,51.6773,10.255,10.765,10.25,8.19,0.0010784,12.2278,0,1,0.7,0.7,0.8,13.5915,18.1749,23.2957,13.3438,60,80,105,120,2,1.5,1,1.2
270,1,46.6777,299998,1.82312,71339.8,76084.6,81317.4,71256.7,71275.7,76019.5,81253.1,71194.5,53.6726,53.6726,53.6726,53.6726,10.405,11.45,10.6,8.495,0.0009536,12.1456,0,1,0.7,0.7,0.8,13.5915,19.1749,23.2957,13.3438,60,80,105,120,2,1.5,1,1.2
280,1,44.9893,311071,2.12141,73938.3,78941.2,84280.5,73911.3,73872.1,78873.2,84213.7,73846.8,55.6678,55.6678,55.6678,55.6678,10.555,12.32,11.125,8.76,0.0011584,12.3237,0,1,0.7,0.7,0.8,13.5915,19.1749,23.2957,13.3438,60,80,105,120,2,1.5,1,1.2
290,1,47.7243,322244,2.05366,76549.8,81820.9,87340.2,76533,76481.4,81750.3,87270.7,76466.3,57.6631,57.6631,57.6631,57.6631,10.725,12.955,11.775,9.04,0.0011104,12.2387,0,1,0.7,0.7,0.8,13.5915,19.1749,23.2957,13.3438,60,80,105,120,2,1.5,1,1.2
300,1,49.0767,333236,2.10345,79218.4,84489.4,90349,79179.5,79147.8,84416.5,90276.9,79110.3,59.6583,59.6583,59.6583,59.6583,10.985,13.225,12.51,9.575,0.001152,12.4911,0,1,0.7,0.7,0.8,14.5915,19.1749,23.2957,13.3438,60,80,105,120,2,1.5,1,1.2
