sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
190,1,34.6809,220687,1.88156,49554.8,55374.8,61951.9,53805.2,49508,55328.7,61906.6,53762.4,37.7105,37.7105,37.7105,37.7105,9.05,8.39,7.575,5.12,0.0009984,12.3207,0,0.8,0.8,0.8,0.9,12.3484,22.5726,29.6636,21.5717,60,80,95,120,2,1.5,1,1.2
200,1,37.9541,232398,1.65501,52098.7,58256.8,65276.6,56765.9,52049.6,58208.3,65229,56720.7,39.7057,39.7057,39.7057,39.7057,9.385,8.765,7.87,5.435,0.0008448,12.2438,0,0.8,0.8,0.8,0.9,12.3484,22.5726,29.6636,21.5717,60,80,95,120,2,1.5,1,1.2
210,1,41.1975,244204,1.62429,54656.9,61272.3,68670.6,59604.6,54605.5,61221.6,68620.5,59557.3,41.701,41.701,41.701,41.701,9.73,9.085,8.35,5.58,0.0008256,12.2823,0,0.8,0.8,0.8,0.9,12.3484,22.5726,29.6636,21.5717,60,80,95,120,2,1.5,1,1.2
220,1,41.9897,255708,1.84796,57267.8,64270.4,72021,62148.9,57214,64217.2,71968.3,62099.5,43.6962,43.6962,43.6962,43.6962,10.04,9.56,8.98,5.69,0.000976,12.3208,0,0.8,0.8,0.8,0.9,12.3484,22.5726,29.6636,21.5717,60,80,95,120,2,1.5,1,1.2
230,1,43.9638,267369,1.84701,59895.6,67362.2,75305.2,64806.2,59839.3,67306.6,75250,64754.7,45.6915,45.6915,45.6915,45.6915,10.575,9.84,9.56,5.815,0.0009728,12.2439,0,0.8,0.8,0.8,0.9,12.3484,22.5726,29.6636,21.5717,60,80,95,120,2,1.5,1,1.2
240,1,47.6256,278951,1.70588,62527.2,70350.8,78281.1,67791.6,62468.4,70292.8,78223.7,67737.9,47.6868,47.6868,47.6868,47.6868,11.145,10.305,9.76,5.955,0.00088,12.2823,0,0.8,0.8,0.8,0.9,12.3484,22.5726,29.6636,21.5717,60,80,95,120,2,1.5,1,1.2
250,1,49.0755,290750,1.88156,65130,73317.9,81431.9,70870.3,65068.6,73257.4,81372.2,70814.5,49.682,49.682,49.682,49.682,11.71,10.83,10.005,6.18,0.0009984,12.3208,0,0.8,0.8,0.8,0.9,12.3484,22.5726,29.6636,21.5717,60,80,95,120,2,1.5,1,1.2
260,1,51.8327,302706,1.99101,67725.1,76158.1,84852.1,73970.6,67661.3,76095.2,84789.9,73912.3,51.6773,51.6773,51.6773,51.6773,12.11,11.19,10.46,6.635,0.0010688,12.2439,0,0.8,0.8,0.8,0.9,12.3484,22.5726,29.6636,21.5717,60,80,95,120,2,1.5,1,1.2
270,1,52.63,314522,1.97468,70302.7,79158.3,88065.2,76996.2,70236.5,79093,88000.6,76935.5,53.6726,53.6726,53.6726,53.6726,12.555,11.59,10.915,6.99,0.0010592,12.2824,0,0.8,0.8,0.8,0.9,12.3484,22.5726,29.6636,21.5717,60,80,95,120,2,1.5,1,1.2
280,1,55.149,326268,1.66556,72911.4,81970.4,91439.5,79946.6,72842.8,81902.8,91372.5,79883.7,55.6678,55.6678,55.6678,55.6678,12.895,11.915,11.34,7.235,0.0008544,12.3208,0,0.8,0.8,0.8,0.9,12.3484,22.5726,29.6636,21.5717,60,80,95,120,2,1.5,1,1.2
290,1,56.0532,337845,1.69341,75511.8,85041.7,94775.9,82515.9,75440.8,84971.9,94706.4,82450.8,57.6631,57.6631,57.6631,57.6631,13.315,12.19,11.815,7.425,0.0008704,12.2439,0,0.8,0.8,0.8,0.9,12.3484,22.5726,29.6636,21.5717,60,80,95,120,2,1.5,1,1.2
300,1,54.8738,349294,2.01081,78108.7,88088.2,98050.7,85045.9,78035.3,88015.8,97978.7,84978.7,59.6583,59.6583,59.6583,59.6583,13.74,12.825,12.29,7.585,0.0010848,12.3278,0,0.8,0.8,0.8,0.9,12.3484,22.5726,29.6636,21.5717,60,80,95,120,2,1.5,1,1.2
