Time,UE,Delay,Jitter,Throughput,PDR,PLR
10,27,0.158315,0.033377,0.085568,19.4444,80.5556
10,28,0.144463,0.035909,0.262816,43,57
10,29,0.15166,0.0413181,0.09168,15.9574,84.0426
10,30,0.135145,0.033188,0.238368,51.3158,48.6842
10,31,0.0119209,0.00420683,0.531744,97.7528,2.24719
10,32,0.130697,0.0296293,0.323936,74.6479,25.3521
10,33,0.136982,0.0326256,0.299488,58.3333,41.6667
10,34,0.11249,0.0266205,0.378944,64.5833,35.4167
10,35,0.123333,0.0297231,0.262816,58.1081,41.8919
10,36,0.141573,0.0291551,0.262816,56.5789,43.4211
10,37,0.0446225,0.0123069,0.58064,97.9381,2.06186
10,38,0.130387,0.0323883,0.24448,50.6329,49.3671
10,39,0.140786,0.0329517,0.134464,30.137,69.863
10,40,0.140059,0.0316612,0.293376,62.3377,37.6623
10,41,0.127446,0.0324947,0.256704,54.5455,45.4545
10,42,0.0054563,0.00101844,0.360608,100,0
10,43,0.0325213,0.0117191,0.543968,88.1188,11.8812
10,44,0.135296,0.0291432,0.372832,61,39
10,45,0.0940405,0.0243841,0.42784,79.5455,20.4545
10,46,0.140394,0.0349953,0.140576,25,75
10,47,0.131741,0.035758,0.220032,53.7313,46.2687
10,48,0.0842301,0.0213805,0.378944,96.875,3.125
10,49,0.127006,0.0290794,0.323936,65.4321,34.5679
10,50,0.139034,0.034251,0.24448,47.619,52.381
10,51,0.126447,0.0302335,0.311712,57.3034,42.6966
10,52,0.138448,0.0340193,0.378944,56.8807,43.1193
10,53,0.138969,0.0337473,0.207808,41.4634,58.5366
10,54,0.138337,0.0335187,0.262816,71.6667,28.3333
10,55,0.125065,0.0289169,0.262816,58.1081,41.8919
10,56,0.00782412,0.00217039,0.482848,98.75,1.25
10,57,0.00665781,0.00143314,0.51952,100,0
10,58,0.148931,0.0331148,0.195584,35.5556,64.4444
10,59,0.139087,0.0346905,0.262816,37.7193,62.2807
10,60,0.130606,0.0311009,0.348384,56.4356,43.5644
10,61,0.136159,0.0335453,0.18336,37.9747,62.0253
10,62,0.00752109,0.0023459,0.433952,91.0256,8.97436
10,63,0.0132215,0.00413213,0.623424,99.0291,0.970874
10,64,0.138598,0.0333194,0.134464,28.2051,71.7949
10,65,0.131961,0.029963,0.360608,65.5556,34.4444
10,66,0.0619715,0.0173356,0.372832,70.1149,29.8851
10,67,0.068464,0.0182181,0.51952,91.3978,8.60215
10,68,0.0972216,0.0266917,0.311712,72.8571,27.1429
10,69,0.00612006,0.00167651,0.568416,98.9362,1.06383
10,70,0.123776,0.0297339,0.256704,53.8462,46.1538
10,71,0.126745,0.0300858,0.220032,48.6486,51.3514
10,72,0.14083,0.0319423,0.403392,59.4595,40.5405
10,73,0.126331,0.0291235,0.317824,81.25,18.75
10,74,0.0981653,0.0261019,0.354496,71.6049,28.3951
12,0,0.129151,0.0322726,0.317824,59.0909,40.9091
12,1,0.115181,0.0292558,0.39728,69.1489,30.8511
12,2,0.135797,0.0337269,0.171136,40,60
12,3,0.143785,0.0321415,0.097792,17.3913,82.6087
12,4,0.131536,0.0323004,0.385056,63,37
12,5,0.145595,0.0368631,0.140576,30.2632,69.7368
12,6,0.110589,0.0282896,0.323936,80.303,19.697
12,7,0.0926137,0.0244279,0.281152,63.0137,36.9863
12,8,0.134109,0.0310983,0.317824,59.7701,40.2299
12,9,0.0116085,0.00358845,0.513408,98.8235,1.17647
12,10,0.117335,0.0265332,0.287264,50.5376,49.4624
12,11,0.111636,0.0263219,0.342272,83.5821,16.4179
12,12,0.00396353,0.000308578,0.690656,100,0
12,13,0.146598,0.0338188,0.165024,32.5301,67.4699
12,14,0.132526,0.0311476,0.330048,64.2857,35.7143
12,15,0.116349,0.0297522,0.372832,67.033,32.967
12,16,0.119232,0.0288972,0.250592,59.4203,40.5797
12,17,0.0322102,0.0109152,0.36672,93.75,6.25
12,18,0.145564,0.0349061,0.226144,37.7551,62.2449
12,19,0.117458,0.0273554,0.391168,68.0851,31.9149
12,20,0.133668,0.0333397,0.158912,35.6164,64.3836
12,21,0.154569,0.0329655,0.18336,42.2535,57.7465
12,22,0.129974,0.0425398,0.21392,44.3038,55.6962
12,23,0.134408,0.0348675,0.048896,14.8148,85.1852
12,24,0.137732,0.0336502,0.287264,50,50
12,25,0.0180862,0.0058253,0.378944,93.9394,6.06061
12,26,0.143037,0.0367816,0.140576,35.3846,64.6154
