sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
110,0.979651,21.4447,124005,2.14548,28523.3,32370.4,32063.7,31047.9,28496.7,32345.2,32038,31023.3,21.7484,21.7484,21.7484,21.7484,4.845,3.455,3.935,2.795,0.0008128,11.6605,0,1,1,0.9,0.8,14.9099,21.7441,22.0068,22.4759,60,80,100,120,2,1.5,1,1.2
120,1,25.1378,135410,2.09091,31229.9,35330.5,35005.9,33843.6,31200.9,35302.9,34977.7,33816.8,23.7436,23.7436,23.7436,23.7436,5.17,3.83,4.455,2.995,0.0009088,11.9287,0,1,1,0.9,0.8,15.9099,21.7441,22.0068,22.4759,60,80,100,120,2,1.5,1,1.2
130,1,26.2882,146956,1.98752,33765.1,38295.4,38006.3,36889.4,33734,38265.4,37975.8,36860.3,25.7389,25.7389,25.7389,25.7389,5.4,4.25,4.82,3.365,0.0008864,11.7907,0,1,0.9,0.9,0.8,15.9099,21.7441,22.0068,22.4759,60,80,100,120,2,1.5,1,1.2
140,1,27.6958,158382,2.01045,36288.2,41275.7,40908.6,39909.9,36254.8,41243.1,40875.9,39878.3,27.7341,27.7341,27.7341,27.7341,5.65,4.795,4.995,3.88,0.0009504,11.3752,0,1,0.9,0.9,0.7,15.9099,21.7441,22.0068,22.4759,60,80,100,120,2,1.5,1,1.2
150,1,30.9061,169653,1.69234,38883.7,44118.7,43819.7,42830.7,38848.1,44083.9,43784.7,42796.5,29.7294,29.7294,29.7294,29.7294,5.93,5.07,5.255,4.415,0.000864,12.0733,0,1,0.9,0.9,0.6,15.9099,21.7441,22.0068,22.4759,60,80,100,120,2,1.5,1,1.2
160,1,32.3501,180956,1.86349,41581.9,46775.7,46834.3,45763.7,41543.9,46738.6,46796.9,45727.2,31.7247,31.7247,31.7247,31.7247,6.34,5.3,5.72,4.82,0.0009664,11.7223,0,1,0.9,0.9,0.5,15.9099,21.7441,22.0068,22.4759,60,80,100,120,2,1.5,1,1.2
170,1,31.8068,192127,1.87582,44245.8,49744.8,49770.7,48365.8,44205.3,49705.5,49730.8,48326.9,33.7199,33.7199,33.7199,33.7199,6.765,5.6,6.235,5.1,0.0009728,11.6676,0,1,0.9,0.9,0.5,15.9099,21.7441,22.0068,22.4759,60,80,105,120,2,1.5,1,1.2
180,1,34.0909,203655,1.81932,46931.6,52752.1,52676.7,51295,46888.7,52710.3,52634.5,51253.9,35.7152,35.7152,35.7152,35.7152,7.15,6.075,6.505,5.425,0.0009312,11.5497,0,1,0.9,0.9,0.5,15.9099,21.7441,22.0068,22.4759,60,80,110,120,2,1.5,1,1.2
190,1,32.4122,215286,2.29128,49689.8,55696.3,55594,54306,49644.6,55652,55549.5,54262.1,37.7105,37.7105,37.7105,37.7105,7.51,6.605,6.81,6.19,0.0012544,11.8064,0,1,0.9,0.9,0.5,15.9099,21.7441,22.0068,22.4759,60,80,110,120,2,1.5,1,1.2
200,1,33.886,226736,2.37514,52369.6,58574.7,58527.1,57264.4,52322,58527.9,58480,57217.9,39.7057,39.7057,39.7057,39.7057,7.88,7.05,7.395,6.825,0.0013024,11.5691,0,1,0.9,0.9,0.5,15.9099,21.7441,22.0068,22.4759,60,80,110,120,2,1.5,1,1.2
210,1,37.8187,238050,1.93917,55051.2,61465.1,61465.3,60068.2,55001.2,61416,61415.8,60019.2,41.701,41.701,41.701,41.701,8.215,7.38,7.865,7.27,0.0010112,11.5526,0,1,0.9,0.9,0.5,15.9099,21.7441,22.0068,23.4759,60,80,110,120,2,1.5,1,1.2
220,1,39.5056,249645,1.80911,57775.6,64403.1,64400.2,63066.1,57723.3,64351.6,64348.4,63014.9,43.6962,43.6962,43.6962,43.6962,8.64,7.745,8.185,7.6,0.0009216,11.4657,0,1,0.9,0.9,0.5,16.9099,21.7441,22.0068,23.4759,60,80,110,120,2,1.5,1,1.2
230,1,43.5943,261332,1.92544,60566.7,67336.8,67319.3,66108.7,60511.8,67282.7,67265.3,66055.2,45.6915,45.6915,45.6915,45.6915,9.18,8.325,8.395,7.81,0.0009856,11.0592,0,1,0.9,0.9,0.5,17.9099,21.7441,22.0068,23.4759,60,80,110,120,2,1.5,1,1.2
240,1,45.5653,273091,2.23905,63375,70295.1,70270.6,69149.9,63317.7,70238.5,70214.3,69093.7,47.6868,47.6868,47.6868,47.6868,9.6,8.92,8.64,8.46,0.0012224,11.8909,0,1.1,0.9,0.9,0.5,17.9099,21.7441,22.0068,23.4759,60,80,110,120,2,1.5,1,1.2
250,1,40.4847,284877,2.35694,66205.5,73318.8,73236.1,72116.8,66145.9,73259.6,73177.3,72058,49.682,49.682,49.682,49.682,9.925,9.51,9.09,9.11,0.0012896,11.5492,0,1.1,0.9,0.9,0.5,17.9099,21.7441,22.0068,23.4759,60,80,110,120,2,1.5,1,1.2
260,1,38.1406,296603,2.16173,69048.2,76198.3,76234.5,75122.1,68986.3,76136.6,76173.3,75060.7,51.6773,51.6773,51.6773,51.6773,10.275,10.005,9.475,9.69,0.0011584,11.5174,0,1.1,0.9,0.9,0.5,16.9099,21.7441,22.0068,23.4759,60,80,110,120,2,1.5,1,1.2
270,1,39.6647,307944,1.65363,71701.1,79177.7,79186.5,77878.5,71636.9,79113.7,79122.9,77814.9,53.6726,53.6726,53.6726,53.6726,10.475,10.38,9.905,9.97,0.0008224,11.5994,0,1.1,0.9,0.9,0.5,16.9099,22.7441,22.0068,23.4759,60,80,110,120,2,1.5,1,1.2
280,1,42.7984,319293,1.6068,74186.1,82171.4,82084.5,80851.4,74119.8,82105,82018.4,80785.6,55.6678,55.6678,55.6678,55.6678,10.65,10.685,10.44,10.19,0.0007904,11.5759,0,1.1,0.9,0.9,0.5,16.9099,22.7441,21.0068,23.4759,60,80,110,120,2,1.5,1,1.2
290,1,46.6273,330499,1.70525,76730.3,85196.8,85048.5,83523.5,76661.9,85128,84980,83455.4,57.6631,57.6631,57.6631,57.6631,10.805,11.15,10.87,10.48,0.0008576,11.6229,0,1.1,0.9,1,0.5,16.9099,22.7441,21.0068,23.4759,60,80,110,120,2,1.5,1,1.2
300,1,48.1815,341624,1.56338,79442.6,88107.2,87810.3,86263.9,79372,88035.8,87739.5,86193.5,59.6583,59.6583,59.6583,59.6583,11.025,11.7,11.055,10.7,0.000752,11.2924,0,1,0.9,1,0.5,16.9099,22.7441,21.0068,23.4759,60,80,110,120,2,1.5,1,1.2
