t_dec,ueId,cell,HO_next,ueSinrDb,eveSinrDb,secrecy,outage,ueSinrDb_prev,secrecy_prev,outage_prev,d_ueSinrDb,d_secrecy
14.0,29,10,0,7.49169,12.5387,0.0,1,30.4872,3.45802,0.0,-22.995510000000003,-3.45802
16.0,29,10,0,29.74,26.6175,1.03566,0,7.49169,0.0,1.0,22.248309999999996,1.03566
18.0,29,10,0,24.0001,24.5072,0.0,1,29.74,1.03566,0.0,-5.739899999999999,-1.03566
20.0,29,10,0,9.7017,7.32446,0.691414,0,24.0001,0.0,1.0,-14.298399999999999,0.691414
22.0,29,10,0,2.88492,17.0213,0.0,1,9.7017,0.691414,0.0,-6.8167800000000005,-0.691414
24.0,29,10,0,3.41429,15.7767,0.0,1,2.88492,0.0,1.0,0.5293699999999997,0.0
26.0,29,10,0,6.18839,9.73908,0.0,1,3.41429,0.0,1.0,2.7741000000000002,0.0
28.0,29,10,0,23.6936,6.48738,5.42971,0,6.18839,0.0,1.0,17.505209999999998,5.42971
30.0,29,10,0,-4.3997,24.9857,0.0,1,23.6936,5.42971,0.0,-28.0933,-5.42971
32.0,29,10,0,-3.25838,9.60752,0.0,1,-4.3997,0.0,1.0,1.1413200000000003,0.0
34.0,29,10,0,13.9823,13.8491,0.0425362,1,-3.25838,0.0,1.0,17.24068,0.0425362
36.0,29,10,0,7.05427,18.6311,0.0,1,13.9823,0.0425362,1.0,-6.928030000000001,-0.0425362
4.0,30,6,0,-10.0526,-100.0,0.135924,0,-5.10944,0.387758,0.0,-4.94316,-0.251834
6.0,30,6,0,-0.684184,-100.0,0.890831,0,-10.0526,0.135924,0.0,9.368416,0.754907
8.0,30,6,0,-0.579275,-100.0,0.906991,0,-0.684184,0.890831,0.0,0.10490900000000003,0.016159999999999952
10.0,30,6,0,12.2852,-100.0,4.16386,0,-0.579275,0.906991,0.0,12.864474999999999,3.2568689999999996
12.0,30,6,0,-0.0281985,-100.0,0.995324,0,12.2852,4.16386,0.0,-12.3133985,-3.1685359999999996
14.0,30,6,0,-3.22377,-100.0,0.56171,0,-0.0281985,0.995324,0.0,-3.1955715000000002,-0.43361399999999994
16.0,30,6,0,-4.74692,-100.0,0.417059,0,-3.22377,0.56171,0.0,-1.5231500000000002,-0.14465100000000003
18.0,30,6,0,14.0504,-100.0,4.72314,0,-4.74692,0.417059,0.0,18.79732,4.306081
20.0,30,6,0,-5.67413,-100.0,0.345693,0,14.0504,4.72314,0.0,-19.72453,-4.377447
22.0,30,6,0,10.2788,-100.0,3.54388,0,-5.67413,0.345693,0.0,15.95293,3.1981870000000003
24.0,30,6,0,8.67764,-100.0,3.06609,0,10.2788,3.54388,0.0,-1.6011600000000001,-0.47779000000000016
26.0,30,6,0,9.05705,-100.0,3.17765,0,8.67764,3.06609,0.0,0.37941,0.11155999999999988
28.0,30,6,0,13.1252,-100.0,4.42868,0,9.05705,3.17765,0.0,4.068149999999999,1.25103
30.0,30,6,0,6.37662,-100.0,2.41731,0,13.1252,4.42868,0.0,-6.74858,-2.01137
32.0,30,6,0,-0.806818,-100.0,0.872205,0,6.37662,2.41731,0.0,-7.183438,-1.545105
34.0,30,6,0,9.65237,-100.0,3.35484,0,-0.806818,0.872205,0.0,10.459188,2.4826349999999997
36.0,30,6,0,-1.41975,-100.0,0.783371,0,9.65237,3.35484,0.0,-11.07212,-2.5714689999999996
4.0,31,10,0,16.9392,3.00387,4.07245,0,26.8933,0.9701,0.0,-9.9541,3.10235
6.0,31,10,0,17.4762,17.3763,0.0325944,1,16.9392,4.07245,0.0,0.536999999999999,-4.0398556
8.0,31,10,0,32.4827,22.725,3.23455,0,17.4762,0.0325944,1.0,15.006500000000003,3.2019556000000002
10.0,31,10,0,13.9229,24.7825,0.0,1,32.4827,3.23455,0.0,-18.559800000000003,-3.23455
12.0,31,10,0,19.3141,20.0386,0.0,1,13.9229,0.0,1.0,5.3911999999999995,0.0
14.0,31,10,0,9.8483,12.5387,0.0,1,19.3141,0.0,1.0,-9.4658,0.0
16.0,31,10,0,20.4211,26.6175,0.0,1,9.8483,0.0,1.0,10.572799999999999,0.0
18.0,31,10,0,10.491,24.5072,0.0,1,20.4211,0.0,1.0,-9.9301,0.0
20.0,31,10,0,14.489,7.32446,2.18534,0,10.491,0.0,1.0,3.998000000000001,2.18534
22.0,31,10,0,16.3927,17.0213,0.0,1,14.489,2.18534,0.0,1.9037000000000006,-2.18534
24.0,31,10,0,14.5961,15.7767,0.0,1,16.3927,0.0,1.0,-1.7966000000000015,0.0
26.0,31,10,0,22.5416,9.73908,4.1153,0,14.5961,0.0,1.0,7.945499999999999,4.1153
28.0,31,10,0,29.8157,6.48738,7.45878,0,22.5416,4.1153,0.0,7.274100000000001,3.3434799999999996
30.0,31,10,0,6.91105,24.9857,0.0,1,29.8157,7.45878,0.0,-22.90465,-7.45878
32.0,31,10,0,5.08544,9.60752,0.0,1,6.91105,0.0,1.0,-1.8256100000000002,0.0
34.0,31,10,0,8.39655,13.8491,0.0,1,5.08544,0.0,1.0,3.3111099999999993,0.0
36.0,31,10,0,4.94908,18.6311,0.0,1,8.39655,0.0,1.0,-3.447469999999999,0.0
4.0,32,3,0,10.853,2.57695,2.2286,0,9.98731,0.0,1.0,0.865689999999999,2.2286
6.0,32,3,0,0.312804,16.7524,0.0,1,10.853,2.2286,0.0,-10.540196,-2.2286
8.0,32,3,0,3.94136,26.8141,0.0,1,0.312804,0.0,1.0,3.628556,0.0
10.0,32,3,0,0.993058,11.3857,0.0,1,3.94136,0.0,1.0,-2.948302,0.0
12.0,32,3,0,15.4082,18.7126,0.0,1,0.993058,0.0,1.0,14.415142000000001,0.0
14.0,32,3,0,19.993,10.6983,2.98412,0,15.4082,0.0,1.0,4.584799999999998,2.98412
16.0,32,3,0,9.27624,18.3486,0.0,1,19.993,2.98412,0.0,-10.716759999999999,-2.98412
18.0,32,3,0,-4.99039,15.4906,0.0,1,9.27624,0.0,1.0,-14.26663,0.0
20.0,32,3,0,10.226,14.0326,0.0,1,-4.99039,0.0,1.0,15.21639,0.0
22.0,32,3,0,9.88516,-4.54146,2.99029,0,10.226,0.0,1.0,-0.34084000000000003,2.99029
24.0,32,3,0,10.8774,16.2739,0.0,1,9.88516,2.99029,0.0,0.9922399999999989,-2.99029
26.0,32,3,0,-3.00221,23.5317,0.0,1,10.8774,0.0,1.0,-13.87961,0.0
28.0,32,3,0,7.20846,12.8537,0.0,1,-3.00221,0.0,1.0,10.21067,0.0
30.0,32,3,0,17.0674,18.2506,0.0,1,7.20846,0.0,1.0,9.85894,0.0
32.0,32,3,0,-5.29676,13.0128,0.0,1,17.0674,0.0,1.0,-22.36416,0.0
34.0,32,3,0,14.2459,14.4039,0.0,1,-5.29676,0.0,1.0,19.54266,0.0
36.0,32,3,0,12.8998,6.48396,1.91103,0,14.2459,0.0,1.0,-1.3460999999999999,1.91103
4.0,33,8,0,-8.42512,14.157,0.0,1,8.39929,2.91317,0.0,-16.82441,-2.91317
6.0,33,8,0,8.34047,0.591736,1.8663,0,-8.42512,0.0,1.0,16.76559,1.8663
8.0,33,8,0,8.27769,2.32658,1.51217,0,8.34047,1.8663,0.0,-0.06278000000000006,-0.35413000000000006
10.0,33,8,1,10.4148,-2.15412,2.89911,0,8.27769,1.51217,0.0,2.13711,1.3869399999999998
12.0,33,1,0,-14.4395,-100.0,0.0509946,1,10.4148,2.89911,0.0,-24.854300000000002,-2.8481153999999997
14.0,33,1,0,9.48425,-100.0,3.30455,0,-14.4395,0.0509946,1.0,23.92375,3.2535553999999998
16.0,33,1,0,-1.86369,-100.0,0.723405,0,9.48425,3.30455,0.0,-11.34794,-2.581145
18.0,33,1,0,-3.5812,-100.0,0.524475,0,-1.86369,0.723405,0.0,-1.7175099999999999,-0.19892999999999994
20.0,33,1,0,4.54914,-100.0,1.94503,0,-3.5812,0.524475,0.0,8.13034,1.420555
22.0,33,1,0,-0.735211,-100.0,0.883046,0,4.54914,1.94503,0.0,-5.284351,-1.061984
24.0,33,1,0,11.0928,-100.0,3.79297,0,-0.735211,0.883046,0.0,11.828011,2.909924
26.0,33,1,0,1.14288,-100.0,1.20228,0,11.0928,3.79297,0.0,-9.94992,-2.59069
28.0,33,1,0,11.2141,-100.0,3.83039,0,1.14288,1.20228,0.0,10.07122,2.62811
30.0,33,1,0,17.5016,-100.0,5.83933,0,11.2141,3.83039,0.0,6.2875,2.0089400000000004
32.0,33,1,0,4.02551,-100.0,1.81831,0,17.5016,5.83933,0.0,-13.47609,-4.02102
34.0,33,1,0,2.77227,-100.0,1.53273,0,4.02551,1.81831,0.0,-1.25324,-0.28558000000000017
36.0,33,1,0,21.1385,-100.0,7.03311,0,2.77227,1.53273,0.0,18.36623,5.50038
4.0,34,3,0,20.8294,2.57695,5.44066,0,7.51512,0.0,1.0,13.31428,5.44066
6.0,34,3,0,8.01252,16.7524,0.0,1,20.8294,5.44066,0.0,-12.81688,-5.44066
8.0,34,3,0,21.6131,26.8141,0.0,1,8.01252,0.0,1.0,13.600579999999999,0.0
10.0,34,3,0,14.5819,11.3857,1.00992,0,21.6131,0.0,1.0,-7.0312,1.00992
12.0,34,3,0,19.9918,18.7126,0.420035,0,14.5819,1.00992,0.0,5.409900000000002,-0.589885
14.0,34,3,0,20.9139,10.6983,3.2873,0,19.9918,0.420035,0.0,0.9221000000000004,2.867265
16.0,34,3,0,29.2391,18.3486,3.59853,0,20.9139,3.2873,0.0,8.325199999999999,0.3112299999999997
18.0,34,3,0,25.9378,15.4906,3.43398,0,29.2391,3.59853,0.0,-3.3013000000000012,-0.16454999999999975
20.0,34,3,0,16.0857,14.0326,0.661204,0,25.9378,3.43398,0.0,-9.8521,-2.772776
22.0,34,3,0,2.2146,-4.54146,0.979731,0,16.0857,0.661204,0.0,-13.871099999999998,0.318527
24.0,34,3,0,19.4691,16.2739,1.04402,0,2.2146,0.979731,0.0,17.2545,0.06428899999999993
26.0,34,3,0,29.5383,23.5317,1.99057,0,19.4691,1.04402,0.0,10.069199999999999,0.94655
28.0,34,3,0,21.3885,12.8537,2.77273,0,29.5383,1.99057,0.0,-8.149799999999999,0.7821600000000002
30.0,34,3,0,13.0063,18.2506,0.0,1,21.3885,2.77273,0.0,-8.382200000000001,-2.77273
32.0,34,3,0,3.31083,13.0128,0.0,1,13.0063,0.0,1.0,-9.69547,0.0
34.0,34,3,0,29.0958,14.4039,4.8309,0,3.31083,0.0,1.0,25.78497,4.8309
36.0,34,3,0,18.3305,6.48396,3.66394,0,29.0958,4.8309,0.0,-10.7653,-1.1669599999999996
4.0,35,8,0,-10.6229,14.157,0.0,1,-21.4766,0.0,1.0,10.853700000000002,0.0
6.0,35,8,0,4.83887,0.591736,0.915258,0,-10.6229,0.0,1.0,15.46177,0.915258
8.0,35,8,0,-19.2296,2.32658,0.0,1,4.83887,0.915258,0.0,-24.06847,-0.915258
10.0,35,8,0,-9.25883,-2.15412,0.0,1,-19.2296,0.0,1.0,9.970770000000002,0.0
12.0,35,8,0,-12.7702,-2.68615,0.0,1,-9.25883,0.0,1.0,-3.511370000000001,0.0
14.0,35,8,0,-9.87993,-5.41236,0.0,1,-12.7702,0.0,1.0,2.890270000000001,0.0
16.0,35,8,1,1.42574,8.21419,0.0,1,-9.87993,0.0,1.0,11.30567,0.0
18.0,35,1,0,-1.45628,-100.0,0.7783,0,1.42574,0.0,1.0,-2.88202,0.7783
20.0,35,1,0,-13.2252,-100.0,0.0670683,1,-1.45628,0.7783,0.0,-11.76892,-0.7112317
22.0,35,1,0,1.8607,-100.0,1.34191,0,-13.2252,0.0670683,1.0,15.085899999999999,1.2748416999999999
24.0,35,1,0,6.4237,-100.0,2.43003,0,1.8607,1.34191,0.0,4.563000000000001,1.08812
26.0,35,1,0,-1.11876,-100.0,0.826113,0,6.4237,2.43003,0.0,-7.54246,-1.603917
28.0,35,1,0,-0.977639,-100.0,0.846737,0,-1.11876,0.826113,0.0,0.14112099999999994,0.020623999999999976
30.0,35,1,0,-7.40771,-100.0,0.2408,0,-0.977639,0.846737,0.0,-6.430071,-0.605937
32.0,35,1,0,9.03792,-100.0,3.172,0,-7.40771,0.2408,0.0,16.44563,2.9312
34.0,35,1,0,0.543171,-100.0,1.09304,0,9.03792,3.172,0.0,-8.494749,-2.0789600000000004
36.0,35,1,0,5.22255,-100.0,2.11388,0,0.543171,1.09304,0.0,4.679379,1.02084
4.0,36,2,1,0.658647,-100.0,1.11354,0,-0.96093,0.849204,0.0,1.619577,0.264336
6.0,36,7,0,17.6044,-100.0,5.87289,0,0.658647,1.11354,0.0,16.945753,4.7593499999999995
8.0,36,7,0,13.4555,-100.0,4.53351,0,17.6044,5.87289,0.0,-4.148899999999998,-1.3393800000000002
10.0,36,7,0,14.207,-100.0,4.7732,0,13.4555,4.53351,0.0,0.7515000000000001,0.2396900000000004
12.0,36,7,0,-3.37138,-100.0,0.546077,0,14.207,4.7732,0.0,-17.57838,-4.227123
14.0,36,7,0,10.7056,-100.0,3.67404,0,-3.37138,0.546077,0.0,14.07698,3.1279630000000003
16.0,36,7,0,1.57052,-100.0,1.28431,0,10.7056,3.67404,0.0,-9.13508,-2.38973
18.0,36,7,0,14.2976,-100.0,4.8022,0,1.57052,1.28431,0.0,12.727079999999999,3.51789
20.0,36,7,0,12.1541,-100.0,4.1228,0,14.2976,4.8022,0.0,-2.1434999999999995,-0.6794000000000002
22.0,36,7,0,17.6531,-100.0,5.88879,0,12.1541,4.1228,0.0,5.498999999999999,1.7659900000000004
24.0,36,7,0,5.07313,-100.0,2.07587,0,17.6531,5.88879,0.0,-12.57997,-3.81292
26.0,36,7,0,1.55106,-100.0,1.28051,0,5.07313,2.07587,0.0,-3.52207,-0.7953600000000001
28.0,36,7,0,15.4666,-100.0,5.17829,0,1.55106,1.28051,0.0,13.91554,3.8977799999999996
30.0,36,7,0,12.5394,-100.0,4.24373,0,15.4666,5.17829,0.0,-2.927199999999999,-0.9345599999999994
32.0,36,7,0,0.878583,-100.0,1.1533,0,12.5394,4.24373,0.0,-11.660817,-3.0904300000000005
34.0,36,7,0,0.112184,-100.0,1.01875,0,0.878583,1.1533,0.0,-0.766399,-0.13454999999999995
36.0,36,7,0,13.8905,-100.0,4.67205,0,0.112184,1.01875,0.0,13.778316,3.6532999999999998
4.0,37,9,0,-6.5187,-100.0,0.290319,0,4.38243,1.90424,0.0,-10.90113,-1.613921
6.0,37,9,0,-9.85435,-100.0,0.14197,0,-6.5187,0.290319,0.0,-3.3356500000000002,-0.14834899999999998
8.0,37,9,0,-1.98313,-100.0,0.70789,0,-9.85435,0.14197,0.0,7.87122,0.56592
10.0,37,9,0,13.2948,-100.0,4.48248,0,-1.98313,0.70789,0.0,15.277930000000001,3.77459
12.0,37,9,0,-7.30822,-100.0,0.24593,0,13.2948,4.48248,0.0,-20.60302,-4.236549999999999
14.0,37,9,0,8.02482,-100.0,2.87691,0,-7.30822,0.24593,0.0,15.33304,2.63098
16.0,37,9,0,22.9315,-100.0,7.62502,0,8.02482,2.87691,0.0,14.90668,4.7481100000000005
18.0,37,9,0,17.2888,-100.0,5.7699,0,22.9315,7.62502,0.0,-5.642700000000001,-1.8551200000000003
20.0,37,9,0,10.6974,-100.0,3.67151,0,17.2888,5.7699,0.0,-6.591399999999998,-2.0983899999999998
22.0,37,9,0,10.8408,-100.0,3.71548,0,10.6974,3.67151,0.0,0.14339999999999975,0.04396999999999984
24.0,37,9,0,-7.67612,-100.0,0.227446,0,10.8408,3.71548,0.0,-18.51692,-3.488034
26.0,37,9,0,9.80677,-100.0,3.4012,0,-7.67612,0.227446,0.0,17.48289,3.1737539999999997
28.0,37,9,0,21.6856,-100.0,7.21356,0,9.80677,3.4012,0.0,11.87883,3.8123600000000004
30.0,37,9,0,2.28368,-100.0,1.42861,0,21.6856,7.21356,0.0,-19.40192,-5.78495
32.0,37,9,0,7.52826,-100.0,2.73555,0,2.28368,1.42861,0.0,5.244580000000001,1.30694
34.0,37,9,0,19.0212,-100.0,6.33667,0,7.52826,2.73555,0.0,11.49294,3.60112
36.0,37,9,0,11.4836,-100.0,3.9138,0,19.0212,6.33667,0.0,-7.537600000000001,-2.4228699999999996
4.0,38,4,0,-1.22786,-100.0,0.810425,0,0.719548,1.12446,0.0,-1.9474079999999998,-0.31403500000000006
6.0,38,4,0,-15.5264,-100.0,0.0398582,1,-1.22786,0.810425,0.0,-14.298540000000001,-0.7705668
8.0,38,4,0,-21.893,-100.0,0.00929975,1,-15.5264,0.0398582,1.0,-6.3666,-0.03055845
10.0,38,4,0,2.27036,-100.0,1.42583,0,-21.893,0.00929975,1.0,24.16336,1.4165302499999999
12.0,38,4,0,-21.022,-100.0,0.0113569,1,2.27036,1.42583,0.0,-23.29236,-1.4144731
14.0,38,4,0,-10.3551,-100.0,0.127169,0,-21.022,0.0113569,1.0,10.666899999999998,0.1158121
16.0,38,4,0,-2.92456,-100.0,0.594519,0,-10.3551,0.127169,0.0,7.430540000000001,0.46735000000000004
18.0,38,4,0,-11.0092,-100.0,0.110049,0,-2.92456,0.594519,0.0,-8.08464,-0.48447
20.0,38,4,0,-12.7475,-100.0,0.074669,1,-11.0092,0.110049,0.0,-1.7383000000000006,-0.035379999999999995
22.0,38,4,0,-23.8509,-100.0,0.00593184,1,-12.7475,0.074669,1.0,-11.103399999999999,-0.06873716
24.0,38,4,0,-10.7558,-100.0,0.116402,0,-23.8509,0.00593184,1.0,13.095099999999999,0.11047016000000001
26.0,38,4,0,4.3073,-100.0,1.88599,0,-10.7558,0.116402,0.0,15.0631,1.7695880000000002
28.0,38,4,0,-9.00861,-100.0,0.17075,0,4.3073,1.88599,0.0,-13.315909999999999,-1.71524
30.0,38,4,0,-12.5495,-100.0,0.0780582,1,-9.00861,0.17075,0.0,-3.540890000000001,-0.09269180000000002
32.0,38,4,0,0.232767,-100.0,1.03918,0,-12.5495,0.0780582,1.0,12.782267000000001,0.9611218
34.0,38,4,0,-20.2078,-100.0,0.0136879,1,0.232767,1.03918,0.0,-20.440566999999998,-1.0254921
36.0,38,4,0,-8.94387,-100.0,0.173166,0,-20.2078,0.0136879,1.0,11.263929999999998,0.15947809999999998
4.0,39,6,0,22.736,-100.0,7.56039,0,18.1548,6.05279,0.0,4.581199999999999,1.5076
6.0,39,6,0,22.4678,-100.0,7.4718,0,22.736,7.56039,0.0,-0.2682000000000002,-0.08858999999999995
8.0,39,6,0,22.6766,-100.0,7.54079,0,22.4678,7.4718,0.0,0.2088000000000001,0.06899000000000033
10.0,39,6,0,29.3343,-100.0,9.74633,0,22.6766,7.54079,0.0,6.657699999999998,2.20554
12.0,39,6,0,25.5162,-100.0,8.48034,0,29.3343,9.74633,0.0,-3.8180999999999976,-1.2659900000000004
14.0,39,6,0,27.8575,-100.0,9.25641,0,25.5162,8.48034,0.0,2.3413000000000004,0.7760700000000007
16.0,39,6,0,34.6197,-100.0,11.5009,0,27.8575,9.25641,0.0,6.7622,2.244489999999999
18.0,39,6,0,30.6323,-100.0,10.1771,0,34.6197,11.5009,0.0,-3.987400000000001,-1.3238000000000003
20.0,39,6,0,30.7032,-100.0,10.2006,0,30.6323,10.1771,0.0,0.07089999999999819,0.0235000000000003
22.0,39,6,0,18.3294,-100.0,6.10994,0,30.7032,10.2006,0.0,-12.3738,-4.09066
24.0,39,6,0,19.8884,-100.0,6.62152,0,18.3294,6.10994,0.0,1.559000000000001,0.5115800000000004
26.0,39,6,0,15.7205,-100.0,5.26038,0,19.8884,6.62152,0.0,-4.167900000000001,-1.3611400000000007
28.0,39,6,0,24.5658,-100.0,8.16561,0,15.7205,5.26038,0.0,8.8453,2.9052299999999995
30.0,39,6,0,28.6176,-100.0,9.50854,0,24.5658,8.16561,0.0,4.0518,1.3429300000000008
32.0,39,6,0,25.9152,-100.0,8.61252,0,28.6176,9.50854,0.0,-2.702400000000001,-0.89602
34.0,39,6,0,30.4188,-100.0,10.1062,0,25.9152,8.61252,0.0,4.503600000000002,1.4936799999999995
36.0,39,6,0,21.4005,-100.0,7.11952,0,30.4188,10.1062,0.0,-9.0183,-2.98668
4.0,40,7,0,20.0266,-100.0,6.66695,0,20.607,6.85797,0.0,-0.5804000000000009,-0.19101999999999997
6.0,40,7,0,9.82301,-100.0,3.40608,0,20.0266,6.66695,0.0,-10.203589999999998,-3.2608699999999997
8.0,40,7,0,16.7911,-100.0,5.60777,0,9.82301,3.40608,0.0,6.96809,2.20169
10.0,40,7,0,15.6761,-100.0,5.246,0,16.7911,5.60777,0.0,-1.1150000000000002,-0.3617699999999999
12.0,40,7,0,9.41036,-100.0,3.28251,0,15.6761,5.246,0.0,-6.265739999999999,-1.9634900000000006
14.0,40,7,0,8.94521,-100.0,3.14465,0,9.41036,3.28251,0.0,-0.4651500000000013,-0.13785999999999987
16.0,40,7,0,12.9823,-100.0,4.38345,0,8.94521,3.14465,0.0,4.037090000000001,1.2388
18.0,40,7,0,12.1415,-100.0,4.11883,0,12.9823,4.38345,0.0,-0.8407999999999998,-0.26461999999999986
20.0,40,7,0,14.2172,-100.0,4.77648,0,12.1415,4.11883,0.0,2.0756999999999994,0.6576500000000003
22.0,40,7,0,14.0174,-100.0,4.71259,0,14.2172,4.77648,0.0,-0.19979999999999976,-0.06389000000000067
24.0,40,7,0,25.8581,-100.0,8.5936,0,14.0174,4.71259,0.0,11.8407,3.8810100000000007
26.0,40,7,0,18.4133,-100.0,6.13741,0,25.8581,8.5936,0.0,-7.444800000000001,-2.4561900000000003
28.0,40,7,0,21.4449,-100.0,7.13415,0,18.4133,6.13741,0.0,3.031600000000001,0.99674
30.0,40,7,0,3.58809,-100.0,1.71572,0,21.4449,7.13415,0.0,-17.85681,-5.41843
32.0,40,7,0,11.5392,-100.0,3.93105,0,3.58809,1.71572,0.0,7.95111,2.21533
34.0,40,7,0,-19.5729,-100.0,0.0158305,1,11.5392,3.93105,0.0,-31.112099999999998,-3.9152195
36.0,40,7,0,-5.03838,-100.0,0.393356,0,-19.5729,0.0158305,1.0,14.53452,0.37752549999999996
4.0,41,10,0,-0.16386,3.00387,0.0,1,22.9394,0.0,1.0,-23.10326,0.0
6.0,41,10,0,8.10718,17.3763,0.0,1,-0.16386,0.0,1.0,8.27104,0.0
8.0,41,10,0,1.14657,22.725,0.0,1,8.10718,0.0,1.0,-6.960609999999999,0.0
10.0,41,10,0,12.0515,24.7825,0.0,1,1.14657,0.0,1.0,10.90493,0.0
12.0,41,10,0,22.5082,20.0386,0.814233,0,12.0515,0.0,1.0,10.456699999999998,0.814233
14.0,41,10,0,2.48201,12.5387,0.0,1,22.5082,0.814233,0.0,-20.02619,-0.814233
16.0,41,10,0,-7.3279,26.6175,0.0,1,2.48201,0.0,1.0,-9.809909999999999,0.0
18.0,41,10,0,-5.56259,24.5072,0.0,1,-7.3279,0.0,1.0,1.7653099999999995,0.0
20.0,41,10,0,-1.72332,7.32446,0.0,1,-5.56259,0.0,1.0,3.83927,0.0
22.0,41,10,0,3.05225,17.0213,0.0,1,-1.72332,0.0,1.0,4.77557,0.0
24.0,41,10,0,7.92319,15.7767,0.0,1,3.05225,0.0,1.0,4.87094,0.0
26.0,41,10,0,-7.45703,9.73908,0.0,1,7.92319,0.0,1.0,-15.38022,0.0
28.0,41,10,0,1.78932,6.48738,0.0,1,-7.45703,0.0,1.0,9.24635,0.0
30.0,41,10,0,12.5358,24.9857,0.0,1,1.78932,0.0,1.0,10.74648,0.0
32.0,41,10,0,10.6734,9.60752,0.322761,0,12.5358,0.0,1.0,-1.8623999999999992,0.322761
34.0,41,10,0,1.44108,13.8491,0.0,1,10.6734,0.322761,0.0,-9.232320000000001,-0.322761
36.0,41,10,0,9.29653,18.6311,0.0,1,1.44108,0.0,1.0,7.855450000000001,0.0
4.0,42,10,0,19.9924,3.00387,5.07217,0,21.578,0.0,1.0,-1.5855999999999995,5.07217
6.0,42,10,0,17.634,17.3763,0.0841189,1,19.9924,5.07217,0.0,-2.3583999999999996,-4.9880511
8.0,42,10,0,7.49598,22.725,0.0,1,17.634,0.0841189,1.0,-10.138020000000001,-0.0841189
10.0,42,10,0,24.641,24.7825,0.0,1,7.49598,0.0,1.0,17.14502,0.0
12.0,42,10,0,36.6057,20.0386,5.48955,0,24.641,0.0,1.0,11.9647,5.48955
14.0,42,10,0,26.7213,12.5387,4.63618,0,36.6057,5.48955,0.0,-9.8844,-0.85337
16.0,42,10,0,22.1381,26.6175,0.0,1,26.7213,4.63618,0.0,-4.583199999999998,-4.63618
18.0,42,10,0,16.2292,24.5072,0.0,1,22.1381,0.0,1.0,-5.908900000000003,0.0
20.0,42,10,0,14.3373,7.32446,2.1367,0,16.2292,0.0,1.0,-1.891899999999998,2.1367
22.0,42,10,0,22.5148,17.0213,1.80459,0,14.3373,2.1367,0.0,8.1775,-0.3321099999999999
24.0,42,10,0,35.7681,15.7767,6.60372,0,22.5148,1.80459,0.0,13.253299999999996,4.79913
26.0,42,10,0,34.0068,9.73908,7.91655,0,35.7681,6.60372,0.0,-1.7612999999999985,1.31283
28.0,42,10,0,22.1056,6.48738,4.90491,0,34.0068,7.91655,0.0,-11.9012,-3.01164
30.0,42,10,0,35.4923,24.9857,3.48607,0,22.1056,4.90491,0.0,13.386700000000001,-1.4188400000000003
32.0,42,10,0,31.5367,9.60752,7.13587,0,35.4923,3.48607,0.0,-3.9556000000000004,3.6498
34.0,42,10,0,32.0072,13.8491,5.97463,0,31.5367,7.13587,0.0,0.4704999999999977,-1.1612399999999994
36.0,42,10,0,28.0794,18.6311,3.12126,0,32.0072,5.97463,0.0,-3.9277999999999977,-2.8533700000000004
4.0,43,9,0,28.4401,-100.0,9.44967,0,16.8604,5.63032,0.0,11.579700000000003,3.819349999999999
6.0,43,9,0,17.3052,-100.0,5.77524,0,28.4401,9.44967,0.0,-11.134900000000002,-3.674429999999999
8.0,43,9,0,22.8714,-100.0,7.60516,0,17.3052,5.77524,0.0,5.566200000000002,1.8299199999999995
10.0,43,9,0,11.1354,-100.0,3.80611,0,22.8714,7.60516,0.0,-11.736,-3.79905
12.0,43,9,0,8.54564,-100.0,3.02755,0,11.1354,3.80611,0.0,-2.58976,-0.7785599999999997
14.0,43,9,0,20.9671,-100.0,6.97662,0,8.54564,3.02755,0.0,12.421459999999998,3.9490699999999994
16.0,43,9,0,-1.53872,-100.0,0.766944,0,20.9671,6.97662,0.0,-22.50582,-6.209676
18.0,43,9,0,11.7516,-100.0,3.99711,0,-1.53872,0.766944,0.0,13.29032,3.230166
20.0,43,9,0,16.9618,-100.0,5.66334,0,11.7516,3.99711,0.0,5.2102,1.6662299999999997
22.0,43,9,0,17.8401,-100.0,5.94987,0,16.9618,5.66334,0.0,0.8782999999999994,0.28652999999999995
24.0,43,9,0,16.941,-100.0,5.65658,0,17.8401,5.94987,0.0,-0.8991000000000007,-0.29328999999999983
26.0,43,9,0,18.4649,-100.0,6.15429,0,16.941,5.65658,0.0,1.5239000000000011,0.49770999999999965
28.0,43,9,0,3.14914,-100.0,1.61587,0,18.4649,6.15429,0.0,-15.315760000000001,-4.5384199999999995
30.0,43,9,0,16.8442,-100.0,5.62504,0,3.14914,1.61587,0.0,13.695060000000002,4.00917
32.0,43,9,0,12.3336,-100.0,4.17907,0,16.8442,5.62504,0.0,-4.5106,-1.44597
34.0,43,9,0,8.57198,-100.0,3.03523,0,12.3336,4.17907,0.0,-3.7616200000000006,-1.1438400000000004
36.0,43,9,0,-8.56528,-100.0,0.187953,0,8.57198,3.03523,0.0,-17.137259999999998,-2.847277
4.0,44,8,0,15.1547,14.157,0.320442,0,-4.76686,0.343582,0.0,19.92156,-0.023139999999999994
6.0,44,8,0,1.48229,0.591736,0.165479,0,15.1547,0.320442,0.0,-13.67241,-0.15496300000000002
