t_dec,ueId,cell,HO_next,ueSinrDb,eveSinrDb,secrecy,outage,ueSinrDb_prev,secrecy_prev,outage_prev,d_ueSinrDb,d_secrecy
20.0,28,5,0,1.79773,-100.0,1.32928,0,-2.07976,0.695527,0.0,3.87749,0.633753
22.0,28,5,0,-5.66311,-100.0,0.346474,0,1.79773,1.32928,0.0,-7.460839999999999,-0.9828060000000001
24.0,28,5,0,1.01188,-100.0,1.17784,0,-5.66311,0.346474,0.0,6.674989999999999,0.831366
26.0,28,5,0,0.0124138,-100.0,1.00206,0,1.01188,1.17784,0.0,-0.9994661999999999,-0.17578000000000005
28.0,28,5,0,-0.828937,-100.0,0.868876,0,0.0124138,1.00206,0.0,-0.8413508000000001,-0.13318399999999997
30.0,28,5,0,-9.97576,-100.0,0.138237,0,-0.828937,0.868876,0.0,-9.146823,-0.730639
32.0,28,5,0,-8.98592,-100.0,0.171593,0,-9.97576,0.138237,0.0,0.9898399999999992,0.033356
34.0,28,5,0,-5.65395,-100.0,0.347125,0,-8.98592,0.171593,0.0,3.33197,0.17553200000000002
36.0,28,5,0,-1.18455,-100.0,0.816625,0,-5.65395,0.347125,0.0,4.4694,0.46950000000000003
4.0,29,5,0,-2.89436,-100.0,0.597915,0,-8.01529,0.211551,0.0,5.12093,0.386364
6.0,29,5,0,-9.215,-100.0,0.163256,0,-2.89436,0.597915,0.0,-6.32064,-0.43465899999999996
8.0,29,5,0,-18.7984,-100.0,0.0189009,1,-9.215,0.163256,0.0,-9.583400000000001,-0.14435510000000001
10.0,29,5,0,-10.5957,-100.0,0.120595,0,-18.7984,0.0189009,1.0,8.2027,0.1016941
12.0,29,5,0,-3.96274,-100.0,0.487011,0,-10.5957,0.120595,0.0,6.632960000000001,0.366416
14.0,29,5,0,-12.2059,-100.0,0.0843008,1,-3.96274,0.487011,0.0,-8.24316,-0.4027102
16.0,29,5,0,0.839725,-100.0,1.14621,0,-12.2059,0.0843008,1.0,13.045625,1.0619091999999999
18.0,29,5,0,-2.65661,-100.0,0.6252,0,0.839725,1.14621,0.0,-3.496335,-0.52101
20.0,29,5,0,-1.41078,-100.0,0.784621,0,-2.65661,0.6252,0.0,1.2458300000000002,0.15942100000000003
22.0,29,5,0,-0.529798,-100.0,0.914684,0,-1.41078,0.784621,0.0,0.8809819999999999,0.13006300000000004
24.0,29,5,0,-0.355589,-100.0,0.942147,0,-0.529798,0.914684,0.0,0.174209,0.027462999999999904
26.0,29,5,0,7.30925,-100.0,2.67396,0,-0.355589,0.942147,0.0,7.664839,1.7318130000000003
28.0,29,5,0,7.57822,-100.0,2.74967,0,7.30925,2.67396,0.0,0.2689700000000004,0.07570999999999994
30.0,29,5,0,3.929,-100.0,1.79542,0,7.57822,2.74967,0.0,-3.64922,-0.95425
32.0,29,5,0,3.16936,-100.0,1.6204,0,3.929,1.79542,0.0,-0.7596399999999996,-0.17501999999999995
34.0,29,5,0,11.7388,-100.0,3.99311,0,3.16936,1.6204,0.0,8.56944,2.37271
36.0,29,5,0,43.4084,-100.0,14.42,0,11.7388,3.99311,0.0,31.669600000000003,10.42689
4.0,30,2,0,20.6489,-100.0,6.87179,0,14.4423,4.8486,0.0,6.206600000000002,2.0231899999999996
6.0,30,2,0,1.89143,-100.0,1.3481,0,20.6489,6.87179,0.0,-18.75747,-5.52369
8.0,30,2,0,-1.0566,-100.0,0.83515,0,1.89143,1.3481,0.0,-2.94803,-0.5129500000000001
10.0,30,2,0,10.8838,-100.0,3.72868,0,-1.0566,0.83515,0.0,11.9404,2.89353
12.0,30,2,0,-5.65532,-100.0,0.347027,0,10.8838,3.72868,0.0,-16.53912,-3.381653
14.0,30,2,0,40.0708,-100.0,13.3114,0,-5.65532,0.347027,0.0,45.726119999999995,12.964373
16.0,30,2,0,2.79583,-100.0,1.53786,0,40.0708,13.3114,0.0,-37.274969999999996,-11.77354
18.0,30,2,0,9.02267,-100.0,3.1675,0,2.79583,1.53786,0.0,6.226839999999999,1.62964
20.0,30,2,0,-25.4601,-100.0,0.00409775,1,9.02267,3.1675,0.0,-34.48277,-3.16340225
22.0,30,2,0,-18.6998,-100.0,0.0193321,1,-25.4601,0.00409775,1.0,6.760300000000001,0.01523435
24.0,30,2,0,3.57186,-100.0,1.71197,0,-18.6998,0.0193321,1.0,22.27166,1.6926379
26.0,30,2,0,4.76571,-100.0,1.99863,0,3.57186,1.71197,0.0,1.1938500000000003,0.2866599999999999
28.0,30,2,0,1.13125,-100.0,1.2001,0,4.76571,1.99863,0.0,-3.6344600000000002,-0.79853
30.0,30,2,0,20.932,-100.0,6.96505,0,1.13125,1.2001,0.0,19.800749999999997,5.76495
32.0,30,2,1,-9.79701,-100.0,0.143766,0,20.932,6.96505,0.0,-30.72901,-6.8212839999999995
34.0,30,1,0,-1.81029,-10.7193,0.613083,0,-9.79701,0.143766,0.0,7.98672,0.46931700000000004
36.0,30,1,0,-3.18542,-16.6855,0.535211,0,-1.81029,0.613083,0.0,-1.3751300000000002,-0.07787200000000005
4.0,31,7,1,-21.0724,-100.0,0.0112264,1,-14.2325,0.0534386,1.0,-6.839899999999998,-0.042212200000000005
6.0,31,1,0,-14.3018,-10.0467,0.0,1,-21.0724,0.0112264,1.0,6.770599999999998,-0.0112264
8.0,31,1,0,-4.61392,-9.60823,0.278447,0,-14.3018,0.0,1.0,9.68788,0.278447
10.0,31,1,0,-2.59216,-15.7161,0.594588,0,-4.61392,0.278447,0.0,2.0217600000000004,0.316141
12.0,31,1,0,-9.68903,-18.6181,0.127509,0,-2.59216,0.594588,0.0,-7.096870000000001,-0.467079
14.0,31,1,0,-3.99133,-14.7874,0.437163,0,-9.68903,0.127509,0.0,5.697700000000001,0.309654
16.0,31,1,1,-6.52045,-18.0529,0.267799,0,-3.99133,0.437163,0.0,-2.5291200000000003,-0.16936400000000001
18.0,31,3,1,-24.9565,-100.0,0.00460076,1,-6.52045,0.267799,0.0,-18.436049999999998,-0.26319824
20.0,31,1,0,-8.00539,-11.616,0.115833,0,-24.9565,0.00460076,1.0,16.95111,0.11123224000000001
22.0,31,1,0,-5.10525,-11.8102,0.295995,0,-8.00539,0.115833,0.0,2.9001400000000004,0.180162
24.0,31,1,1,-3.57601,-11.4869,0.426029,0,-5.10525,0.295995,0.0,1.5292399999999997,0.13003399999999998
26.0,31,2,0,-2.97324,-100.0,0.589078,0,-3.57601,0.426029,0.0,0.60277,0.163049
28.0,31,2,0,16.3395,-100.0,5.46098,0,-2.97324,0.589078,0.0,19.31274,4.871902
30.0,31,2,0,-6.40153,-100.0,0.297492,0,16.3395,5.46098,0.0,-22.741030000000002,-5.163488
32.0,31,2,0,-30.2072,-100.0,0.00137482,1,-6.40153,0.297492,0.0,-23.80567,-0.29611718
34.0,31,2,1,-5.85387,-100.0,0.333177,0,-30.2072,0.00137482,1.0,24.35333,0.33180218
36.0,31,1,0,-7.05249,-16.6855,0.228959,0,-5.85387,0.333177,0.0,-1.19862,-0.104218
4.0,32,2,0,4.20621,-100.0,1.86157,0,6.42706,2.43094,0.0,-2.2208500000000004,-0.5693700000000002
6.0,32,2,0,4.4038,-100.0,1.90944,0,4.20621,1.86157,0.0,0.19759000000000082,0.04787000000000008
8.0,32,2,0,4.09746,-100.0,1.83548,0,4.4038,1.90944,0.0,-0.3063400000000005,-0.07396000000000003
10.0,32,2,0,-8.75498,-100.0,0.180401,0,4.09746,1.83548,0.0,-12.85244,-1.655079
12.0,32,2,0,0.621902,-100.0,1.10699,0,-8.75498,0.180401,0.0,9.376882,0.9265889999999999
14.0,32,2,0,9.38407,-100.0,3.27467,0,0.621902,1.10699,0.0,8.762167999999999,2.16768
16.0,32,2,0,2.02477,-100.0,1.37516,0,9.38407,3.27467,0.0,-7.359299999999999,-1.89951
18.0,32,2,0,-3.94318,-100.0,0.488875,0,2.02477,1.37516,0.0,-5.96795,-0.886285
20.0,32,2,0,0.148708,-100.0,1.02491,0,-3.94318,0.488875,0.0,4.091888,0.536035
22.0,32,2,0,-1.9834,-100.0,0.707855,0,0.148708,1.02491,0.0,-2.132108,-0.317055
24.0,32,2,0,-1.06499,-100.0,0.833927,0,-1.9834,0.707855,0.0,0.91841,0.12607199999999996
26.0,32,2,0,-4.92646,-100.0,0.402316,0,-1.06499,0.833927,0.0,-3.8614699999999997,-0.43161099999999997
28.0,32,2,0,-5.80621,-100.0,0.336456,0,-4.92646,0.402316,0.0,-0.8797500000000005,-0.06586000000000003
30.0,32,2,0,-2.23352,-100.0,0.676201,0,-5.80621,0.336456,0.0,3.57269,0.3397450000000001
32.0,32,2,0,-11.4226,-100.0,0.100395,0,-2.23352,0.676201,0.0,-9.189079999999999,-0.575806
34.0,32,2,0,-4.55664,-100.0,0.43319,0,-11.4226,0.100395,0.0,6.865959999999999,0.332795
36.0,32,2,0,-8.77842,-100.0,0.179488,0,-4.55664,0.43319,0.0,-4.221780000000001,-0.253702
4.0,33,5,0,12.9556,-100.0,4.37503,0,5.80173,2.26406,0.0,7.15387,2.1109699999999996
6.0,33,5,0,-10.6274,-100.0,0.119752,0,12.9556,4.37503,0.0,-23.583,-4.255278
8.0,33,5,0,44.3899,-100.0,14.7461,0,-10.6274,0.119752,0.0,55.0173,14.626348
10.0,33,5,0,9.17691,-100.0,3.21312,0,44.3899,14.7461,0.0,-35.21299,-11.53298
12.0,33,5,0,-3.50228,-100.0,0.532516,0,9.17691,3.21312,0.0,-12.679189999999998,-2.6806039999999998
14.0,33,5,0,3.858,-100.0,1.77866,0,-3.50228,0.532516,0.0,7.3602799999999995,1.246144
16.0,33,5,0,-31.4509,-100.0,0.00103259,1,3.858,1.77866,0.0,-35.3089,-1.77762741
18.0,33,5,0,-15.8835,-100.0,0.0367521,1,-31.4509,0.00103259,1.0,15.567400000000001,0.03571951
20.0,33,5,0,-20.5187,-100.0,0.0127462,1,-15.8835,0.0367521,1.0,-4.635199999999999,-0.024005900000000004
22.0,33,5,0,12.2167,-100.0,4.1424,0,-20.5187,0.0127462,1.0,32.7354,4.129653800000001
24.0,33,5,0,9.85184,-100.0,3.41476,0,12.2167,4.1424,0.0,-2.36486,-0.7276400000000005
26.0,33,5,0,6.28577,-100.0,2.39282,0,9.85184,3.41476,0.0,-3.566069999999999,-1.0219399999999998
28.0,33,5,0,7.77679,-100.0,2.80601,0,6.28577,2.39282,0.0,1.4910199999999998,0.41319000000000017
30.0,33,5,0,14.9768,-100.0,5.02033,0,7.77679,2.80601,0.0,7.200010000000001,2.2143200000000003
32.0,33,5,0,14.098,-100.0,4.73833,0,14.9768,5.02033,0.0,-0.8788,-0.28200000000000003
34.0,33,5,0,14.2132,-100.0,4.77521,0,14.098,4.73833,0.0,0.11519999999999975,0.036880000000000024
36.0,33,5,0,16.093,-100.0,5.38102,0,14.2132,4.77521,0.0,1.8797999999999995,0.60581
4.0,34,5,0,10.7475,-100.0,3.68686,0,-3.75635,0.506988,0.0,14.50385,3.1798719999999996
6.0,34,5,0,-22.3654,-100.0,0.00834402,1,10.7475,3.68686,0.0,-33.1129,-3.67851598
8.0,34,5,0,9.58806,-100.0,3.33558,0,-22.3654,0.00834402,1.0,31.95346,3.32723598
10.0,34,5,0,10.7483,-100.0,3.6871,0,9.58806,3.33558,0.0,1.16024,0.35151999999999983
12.0,34,5,0,10.9107,-100.0,3.73694,0,10.7483,3.6871,0.0,0.16239999999999988,0.049840000000000106
14.0,34,5,0,12.337,-100.0,4.18014,0,10.9107,3.73694,0.0,1.4262999999999995,0.4431999999999996
16.0,34,5,0,11.4995,-100.0,3.91873,0,12.337,4.18014,0.0,-0.8375000000000004,-0.2614099999999997
18.0,34,5,0,14.0001,-100.0,4.70704,0,11.4995,3.91873,0.0,2.5006000000000004,0.7883100000000001
20.0,34,5,0,9.20773,-100.0,3.22226,0,14.0001,4.70704,0.0,-4.79237,-1.4847800000000002
22.0,34,5,0,9.31851,-100.0,3.25516,0,9.20773,3.22226,0.0,0.1107800000000001,0.03290000000000015
24.0,34,5,0,18.5726,-100.0,6.18958,0,9.31851,3.25516,0.0,9.254090000000001,2.9344200000000003
26.0,34,5,0,15.2816,-100.0,5.11857,0,18.5726,6.18958,0.0,-3.291000000000002,-1.0710100000000002
28.0,34,5,0,10.2365,-100.0,3.53104,0,15.2816,5.11857,0.0,-5.0451,-1.58753
30.0,34,5,0,-6.72987,-100.0,0.277783,0,10.2365,3.53104,0.0,-16.966369999999998,-3.253257
32.0,34,5,0,7.71308,-100.0,2.78789,0,-6.72987,0.277783,0.0,14.44295,2.510107
34.0,34,5,0,7.17851,-100.0,2.63742,0,7.71308,2.78789,0.0,-0.5345699999999995,-0.15046999999999988
36.0,34,5,0,17.3509,-100.0,5.79015,0,7.17851,2.63742,0.0,10.17239,3.1527299999999996
4.0,35,5,0,69.9364,-100.0,23.2324,0,30.2219,10.0409,0.0,39.7145,13.191499999999998
6.0,35,5,0,71.0639,-100.0,23.6069,0,69.9364,23.2324,0.0,1.1274999999999977,0.37450000000000117
8.0,35,5,0,67.3841,-100.0,22.3845,0,71.0639,23.6069,0.0,-3.6798,-1.2224000000000004
10.0,35,5,0,66.6999,-100.0,22.1572,0,67.3841,22.3845,0.0,-0.6842000000000041,-0.2272999999999996
12.0,35,5,0,39.7825,-100.0,13.2156,0,66.6999,22.1572,0.0,-26.9174,-8.9416
14.0,35,5,0,68.1001,-100.0,22.6224,0,39.7825,13.2156,0.0,28.3176,9.406799999999999
16.0,35,5,0,57.8057,-100.0,19.2027,0,68.1001,22.6224,0.0,-10.294399999999996,-3.419699999999999
18.0,35,5,0,47.8172,-100.0,15.8846,0,57.8057,19.2027,0.0,-9.988500000000002,-3.3180999999999994
20.0,35,5,0,60.1804,-100.0,19.9915,0,47.8172,15.8846,0.0,12.363199999999999,4.106899999999998
22.0,35,5,0,59.5026,-100.0,19.7663,0,60.1804,19.9915,0.0,-0.6777999999999977,-0.2251999999999974
24.0,35,5,0,33.7078,-100.0,11.1981,0,59.5026,19.7663,0.0,-25.794800000000002,-8.568200000000001
26.0,35,5,0,38.6705,-100.0,12.8463,0,33.7078,11.1981,0.0,4.962699999999998,1.6481999999999992
28.0,35,5,0,50.8441,-100.0,16.8901,0,38.6705,12.8463,0.0,12.1736,4.043800000000001
30.0,35,5,0,55.8606,-100.0,18.5565,0,50.8441,16.8901,0.0,5.016500000000001,1.6663999999999994
32.0,35,5,0,57.0742,-100.0,18.9596,0,55.8606,18.5565,0.0,1.2135999999999996,0.40309999999999846
34.0,35,5,0,34.0398,-100.0,11.3083,0,57.0742,18.9596,0.0,-23.034399999999998,-7.651299999999999
36.0,35,5,0,27.8355,-100.0,9.24914,0,34.0398,11.3083,0.0,-6.2043,-2.0591599999999985
4.0,36,8,1,1.90924,7.61427,0.0,1,-40.3225,0.0,1.0,42.231739999999995,0.0
6.0,36,5,0,-1.35327,-100.0,0.792667,0,1.90924,0.0,1.0,-3.26251,0.792667
8.0,36,5,0,-2.54803,-100.0,0.637987,0,-1.35327,0.792667,0.0,-1.1947599999999998,-0.15468000000000004
10.0,36,5,0,6.29125,-100.0,2.3943,0,-2.54803,0.637987,0.0,8.839279999999999,1.756313
12.0,36,5,0,-3.35496,-100.0,0.547798,0,6.29125,2.3943,0.0,-9.64621,-1.8465019999999999
14.0,36,5,0,-3.53464,-100.0,0.529206,0,-3.35496,0.547798,0.0,-0.17967999999999984,-0.018592000000000053
16.0,36,5,0,-3.07994,-100.0,0.577293,0,-3.53464,0.529206,0.0,0.4546999999999999,0.04808699999999999
18.0,36,5,0,-44.1222,-100.0,5.58398e-05,1,-3.07994,0.577293,0.0,-41.04226,-0.5772371601999999
20.0,36,5,1,-18.0059,-100.0,0.0226551,1,-44.1222,5.58398e-05,1.0,26.1163,0.022599260200000002
22.0,36,8,0,-6.42935,5.89109,0.0,1,-18.0059,0.0226551,1.0,11.576550000000001,-0.0226551
24.0,36,8,0,1.42448,-3.02612,0.672702,0,-6.42935,0.0,1.0,7.85383,0.672702
26.0,36,8,0,1.93511,8.71457,0.0,1,1.42448,0.672702,0.0,0.5106300000000001,-0.672702
28.0,36,8,1,0.274307,6.17928,0.0,1,1.93511,0.0,1.0,-1.660803,0.0
30.0,36,1,1,-15.371,-13.4416,0.0,1,0.274307,0.0,1.0,-15.645307,0.0
32.0,36,3,1,-1.79687,-100.0,0.7322,0,-15.371,0.0,1.0,13.57413,0.7322
34.0,36,8,0,4.08872,7.04197,0.0,1,-1.79687,0.7322,0.0,5.8855900000000005,-0.7322
36.0,36,8,0,-0.719705,-3.99702,0.40165,0,4.08872,0.0,1.0,-4.808425000000001,0.40165
4.0,37,8,0,-8.06851,7.61427,0.0,1,37.2833,10.03,0.0,-45.35181,-10.03
6.0,37,8,0,-2.34056,4.19372,0.0,1,-8.06851,0.0,1.0,5.72795,0.0
8.0,37,8,1,-20.1951,1.91749,0.0,1,-2.34056,0.0,1.0,-17.85454,0.0
10.0,37,3,0,-6.46569,-100.0,0.293544,0,-20.1951,0.0,1.0,13.72941,0.293544
12.0,37,3,0,0.743997,-100.0,1.12886,0,-6.46569,0.293544,0.0,7.209687000000001,0.835316
14.0,37,3,0,1.72126,-100.0,1.31404,0,0.743997,1.12886,0.0,0.977263,0.18518000000000012
16.0,37,3,0,-1.53474,-100.0,0.76749,0,1.72126,1.31404,0.0,-3.2560000000000002,-0.5465500000000001
18.0,37,3,0,-14.1747,-100.0,0.0541415,1,-1.53474,0.76749,0.0,-12.63996,-0.7133485
20.0,37,3,0,-4.02326,-100.0,0.481279,0,-14.1747,0.0541415,1.0,10.151440000000001,0.4271375
22.0,37,3,1,-8.44886,-100.0,0.192733,0,-4.02326,0.481279,0.0,-4.4256,-0.288546
24.0,37,1,1,-7.86718,-11.4869,0.11939,0,-8.44886,0.192733,0.0,0.5816799999999995,-0.07334299999999999
26.0,37,3,0,-0.34118,-100.0,0.944444,0,-7.86718,0.11939,0.0,7.526000000000001,0.825054
28.0,37,3,1,-17.2772,-100.0,0.0267559,1,-0.34118,0.944444,0.0,-16.93602,-0.9176880999999999
30.0,37,1,0,-5.40468,-13.4416,0.301356,0,-17.2772,0.0267559,1.0,11.872520000000002,0.2746001
32.0,37,1,0,-9.53831,-14.9665,0.106882,0,-5.40468,0.301356,0.0,-4.133629999999999,-0.194474
34.0,37,1,0,-11.7533,-10.7193,0.0,1,-9.53831,0.106882,0.0,-2.2149900000000002,-0.106882
36.0,37,1,0,-1.04768,-16.6855,0.805833,0,-11.7533,0.0,1.0,10.70562,0.805833
4.0,38,1,0,6.34831,-15.294,2.36765,0,12.1683,4.0533,0.0,-5.819990000000001,-1.6856500000000003
6.0,38,1,0,39.5677,-10.0467,13.0082,0,6.34831,2.36765,0.0,33.219390000000004,10.640550000000001
8.0,38,1,0,3.90311,-9.60823,1.63947,0,39.5677,13.0082,0.0,-35.664590000000004,-11.368730000000001
10.0,38,1,0,-1.44208,-15.7161,0.742092,0,3.90311,1.63947,0.0,-5.34519,-0.897378
12.0,38,1,0,-2.91006,-18.6181,0.576451,0,-1.44208,0.742092,0.0,-1.46798,-0.16564099999999993
14.0,38,1,0,-4.16199,-14.7874,0.421222,0,-2.91006,0.576451,0.0,-1.2519300000000002,-0.15522900000000006
16.0,38,1,0,8.34938,-18.0529,2.9481,0,-4.16199,0.421222,0.0,12.51137,2.526878
18.0,38,1,0,3.46113,-8.33839,1.48914,0,8.34938,2.9481,0.0,-4.88825,-1.4589600000000003
20.0,38,1,0,-2.4778,-11.616,0.550202,0,3.46113,1.48914,0.0,-5.938929999999999,-0.9389379999999999
22.0,38,1,0,-1.6356,-11.8102,0.661671,0,-2.4778,0.550202,0.0,0.8421999999999998,0.11146900000000004
24.0,38,1,0,-1.2712,-11.4869,0.705283,0,-1.6356,0.661671,0.0,0.36439999999999984,0.043611999999999984
26.0,38,1,0,-7.66232,-12.023,0.140297,0,-1.2712,0.705283,0.0,-6.39112,-0.564986
28.0,38,1,0,29.6011,-9.24575,9.67269,0,-7.66232,0.140297,0.0,37.263419999999996,9.532392999999999
30.0,38,1,0,29.9323,-13.4416,9.88086,0,29.6011,9.67269,0.0,0.3312000000000026,0.20817000000000085
32.0,38,1,0,-14.0089,-14.9665,0.0109506,1,29.9323,9.88086,0.0,-43.9412,-9.869909400000001
34.0,38,1,0,-5.58,-10.7193,0.235069,0,-14.0089,0.0109506,1.0,8.4289,0.2241184
36.0,38,1,0,-8.34773,-16.6855,0.166357,0,-5.58,0.235069,0.0,-2.7677300000000002,-0.068712
4.0,39,5,0,17.7193,-100.0,5.91041,0,14.749,4.94707,0.0,2.9703,0.9633399999999996
6.0,39,5,0,15.1463,-100.0,5.07493,0,17.7193,5.91041,0.0,-2.5730000000000004,-0.8354799999999996
8.0,39,5,0,11.7043,-100.0,3.98237,0,15.1463,5.07493,0.0,-3.442,-1.0925600000000002
10.0,39,5,0,0.159407,-100.0,1.02672,0,11.7043,3.98237,0.0,-11.544893,-2.95565
12.0,39,5,0,11.7877,-100.0,4.00835,0,0.159407,1.02672,0.0,11.628293,2.98163
14.0,39,5,0,21.7937,-100.0,7.24924,0,11.7877,4.00835,0.0,10.006000000000002,3.2408900000000003
16.0,39,5,0,44.4163,-100.0,14.7548,0,21.7937,7.24924,0.0,22.6226,7.505559999999999
18.0,39,5,0,17.4077,-100.0,5.80868,0,44.4163,14.7548,0.0,-27.0086,-8.94612
20.0,39,5,0,14.3309,-100.0,4.8129,0,17.4077,5.80868,0.0,-3.0767999999999986,-0.9957799999999999
22.0,39,5,0,13.5903,-100.0,4.57637,0,14.3309,4.8129,0.0,-0.7406000000000006,-0.23653000000000013
24.0,39,5,0,22.4172,-100.0,7.45507,0,13.5903,4.57637,0.0,8.826900000000002,2.8787000000000003
26.0,39,5,0,17.5447,-100.0,5.85339,0,22.4172,7.45507,0.0,-4.872500000000002,-1.60168
28.0,39,5,0,14.5582,-100.0,4.88578,0,17.5447,5.85339,0.0,-2.9864999999999995,-0.9676100000000005
30.0,39,5,0,-28.3323,-100.0,0.00211654,1,14.5582,4.88578,0.0,-42.8905,-4.883663459999999
32.0,39,5,0,12.6894,-100.0,4.29096,0,-28.3323,0.00211654,1.0,41.021699999999996,4.28884346
34.0,39,5,0,14.2771,-100.0,4.79564,0,12.6894,4.29096,0.0,1.5877000000000017,0.5046799999999996
36.0,39,5,0,-4.64239,-100.0,0.425855,0,14.2771,4.79564,0.0,-18.91949,-4.369784999999999
4.0,40,7,0,6.80027,-100.0,2.53271,0,1.87689,1.34517,0.0,4.92338,1.1875399999999998
6.0,40,7,0,6.59808,-100.0,2.47738,0,6.80027,2.53271,0.0,-0.20218999999999987,-0.05532999999999966
8.0,40,7,0,6.97761,-100.0,2.58162,0,6.59808,2.47738,0.0,0.3795299999999999,0.10423999999999989
10.0,40,7,0,4.34661,-100.0,1.89553,0,6.97761,2.58162,0.0,-2.6310000000000002,-0.6860900000000001
12.0,40,7,0,6.98234,-100.0,2.58293,0,4.34661,1.89553,0.0,2.6357299999999997,0.6874000000000002
14.0,40,7,0,4.91213,-100.0,2.03525,0,6.98234,2.58293,0.0,-2.0702099999999994,-0.5476800000000002
16.0,40,7,0,1.37844,-100.0,1.24705,0,4.91213,2.03525,0.0,-3.53369,-0.7882
18.0,40,7,0,6.68308,-100.0,2.50059,0,1.37844,1.24705,0.0,5.30464,1.2535399999999999
20.0,40,7,0,7.37549,-100.0,2.69253,0,6.68308,2.50059,0.0,0.6924099999999997,0.19194000000000022
22.0,40,7,0,3.85802,-100.0,1.77867,0,7.37549,2.69253,0.0,-3.5174700000000003,-0.9138600000000001
24.0,40,7,0,-9.79011,-100.0,0.143983,0,3.85802,1.77867,0.0,-13.64813,-1.634687
26.0,40,7,0,-7.27173,-100.0,0.247836,0,-9.79011,0.143983,0.0,2.5183800000000005,0.103853
28.0,40,7,0,7.94432,-100.0,2.85383,0,-7.27173,0.247836,0.0,15.21605,2.605994
30.0,40,7,0,-11.5132,-100.0,0.0983931,1,7.94432,2.85383,0.0,-19.45752,-2.7554369
32.0,40,7,0,6.92921,-100.0,2.56824,0,-11.5132,0.0983931,1.0,18.44241,2.4698469
34.0,40,7,0,5.68107,-100.0,2.23241,0,6.92921,2.56824,0.0,-1.2481400000000002,-0.3358300000000001
36.0,40,7,0,0.342374,-100.0,1.05799,0,5.68107,2.23241,0.0,-5.338696,-1.1744199999999998
4.0,41,3,0,-17.9897,-100.0,0.0227391,1,-9.46675,0.154537,0.0,-8.52295,-0.1317979
6.0,41,3,0,-7.52209,-100.0,0.235024,0,-17.9897,0.0227391,1.0,10.467609999999999,0.2122849
8.0,41,3,0,-11.1601,-100.0,0.106426,0,-7.52209,0.235024,0.0,-3.6380099999999995,-0.128598
10.0,41,3,1,-5.33,-100.0,0.370822,0,-11.1601,0.106426,0.0,5.8301,0.26439599999999996
12.0,41,1,0,-17.0852,-18.6181,0.00825673,1,-5.33,0.370822,0.0,-11.7552,-0.36256527
14.0,41,1,0,-21.8254,-14.7874,0.0,1,-17.0852,0.00825673,1.0,-4.740199999999998,-0.00825673
16.0,41,1,0,-16.0074,-18.0529,0.0133174,1,-21.8254,0.0,1.0,5.817999999999998,0.0133174
18.0,41,1,0,-23.8151,-8.33839,0.0,1,-16.0074,0.0133174,1.0,-7.8077000000000005,-0.0133174
20.0,41,1,1,-37.5083,-11.616,0.0,1,-23.8151,0.0,1.0,-13.693199999999997,0.0
22.0,41,8,0,-22.3278,5.89109,0.0,1,-37.5083,0.0,1.0,15.180499999999999,0.0
24.0,41,8,0,-8.63583,-3.02612,0.0,1,-22.3278,0.0,1.0,13.69197,0.0
26.0,41,8,0,-4.86467,8.71457,0.0,1,-8.63583,0.0,1.0,3.77116,0.0
28.0,41,8,0,1.73771,6.17928,0.0,1,-4.86467,0.0,1.0,6.60238,0.0
30.0,41,8,1,-5.69083,2.77713,0.0,1,1.73771,0.0,1.0,-7.42854,0.0
32.0,41,3,0,4.36001,-100.0,1.89878,0,-5.69083,0.0,1.0,10.05084,1.89878
34.0,41,3,0,-4.43224,-100.0,0.444024,0,4.36001,1.89878,0.0,-8.79225,-1.454756
36.0,41,3,0,-1.27118,-100.0,0.804257,0,-4.43224,0.444024,0.0,3.16106,0.360233
4.0,42,6,0,9.10963,-100.0,3.19319,0,7.29736,2.67063,0.0,1.812269999999999,0.5225599999999999
6.0,42,6,0,4.80634,-100.0,2.00876,0,9.10963,3.19319,0.0,-4.30329,-1.1844299999999999
8.0,42,6,0,3.59816,-100.0,1.71804,0,4.80634,2.00876,0.0,-1.2081799999999996,-0.2907200000000001
10.0,42,6,0,4.00376,-100.0,1.81314,0,3.59816,1.71804,0.0,0.40559999999999974,0.09509999999999996
12.0,42,6,0,-8.78582,-100.0,0.179201,0,4.00376,1.81314,0.0,-12.789579999999999,-1.633939
14.0,42,6,0,7.56277,-100.0,2.7453,0,-8.78582,0.179201,0.0,16.34859,2.566099
16.0,42,6,0,-13.3578,-100.0,0.0650969,1,7.56277,2.7453,0.0,-20.920569999999998,-2.6802031
18.0,42,6,0,3.38734,-100.0,1.66966,0,-13.3578,0.0650969,1.0,16.74514,1.6045631
20.0,42,6,0,-1.54815,-100.0,0.765653,0,3.38734,1.66966,0.0,-4.93549,-0.9040069999999999
22.0,42,6,0,1.4629,-100.0,1.26335,0,-1.54815,0.765653,0.0,3.01105,0.49769699999999994
24.0,42,6,0,8.94067,-100.0,3.14331,0,1.4629,1.26335,0.0,7.4777700000000005,1.87996
26.0,42,6,0,39.1331,-100.0,12.9999,0,8.94067,3.14331,0.0,30.192429999999998,9.85659
28.0,42,6,0,8.54928,-100.0,3.02861,0,39.1331,12.9999,0.0,-30.58382,-9.97129
30.0,42,6,0,3.30533,-100.0,1.65103,0,8.54928,3.02861,0.0,-5.24395,-1.37758
