sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
110,0.9625,25.9428,119816,2.37011,28427,30378.3,32262.7,28747.5,28400.5,30352.9,32237.2,28722.6,21.7484,21.7484,21.7484,21.7484,4.775,3.67,3.74,3.08,0.001184,11.2774,0,0.8,1.1,1,1,11.8548,18.9717,22.408,11.4626,60,80,105,120,2,1.5,1,1.2
120,0.9625,30.0847,130680,1.67646,30991.6,33229.4,35073,31386.3,30962.6,33201.6,35045.2,31359.3,23.7436,23.7436,23.7436,23.7436,5.335,4.005,4.035,3.295,0.0008992,11.1967,0,0.8,1.1,1,1,11.8548,18.9717,22.408,10.4626,60,80,105,120,2,1.5,1,1.2
130,0.9625,33.2098,141689,1.54006,33562.1,36058.8,38084.2,33983.5,33530.5,36028.8,38054.1,33954.2,25.7389,25.7389,25.7389,25.7389,5.84,4.26,4.32,3.545,0.0008288,11.8128,0,0.7,1.1,1,1,11.8548,18.9717,22.408,10.4626,60,80,105,120,2,1.5,1,1.2
140,0.9625,36.222,152702,1.564,36160.7,38866.5,41137.7,36536.7,36126.6,38834.3,41105.3,36505.1,27.7341,27.7341,27.7341,27.7341,6.32,4.49,4.625,3.84,0.0008384,11.622,0,0.7,1.1,1,1,11.8548,18.9717,23.408,10.4626,60,80,105,120,2,1.5,1,1.2
150,0.963352,35.1734,163714,1.85874,38803.2,41604.1,44212.4,39094.1,38766.5,41569.7,44177.6,39060.3,29.7294,29.7294,29.7294,29.7294,7,4.69,5.13,4.065,0.0010304,11.5384,0,0.7,1.1,1,1,11.8548,18.9717,24.408,10.4626,60,80,105,120,2,1.5,1,1.2
160,0.975,36.0944,174674,1.80762,41454.6,44353.1,47203.9,41662.7,41415.2,44316.4,47166.8,41626.7,31.7247,31.7247,31.7247,31.7247,7.745,4.92,5.455,4.28,0.0009696,11.4357,0,0.7,1.1,1,1,11.8548,18.9717,25.408,10.4626,60,80,105,120,2,1.5,1,1.2
170,0.984943,37.6005,185855,1.95182,44048.5,47226.7,50313.8,44266.2,44006.3,47187.5,50274.5,44227.9,33.7199,33.7199,33.7199,33.7199,8.485,5.445,5.58,4.545,0.0010592,11.8363,0,0.7,1.1,1,1,11.8548,18.9717,25.408,11.4626,60,80,105,120,2,1.5,1,1.2
180,0.991761,39.8125,197139,2.41867,46659.9,50147.6,53486.3,46845.5,46614.6,50106.1,53444.8,46804.8,35.7152,35.7152,35.7152,35.7152,9.6,5.78,5.785,4.99,0.001344,11.4524,0,0.7,1.1,1,1,11.8548,18.9717,25.408,12.4626,60,80,105,120,2,1.5,1,1.2
190,1,39.0095,208199,2.9117,49269.2,52917.2,56549.9,49462.3,49220.7,52873.3,56506,49419,37.7105,37.7105,37.7105,37.7105,10.825,6.205,6.215,5.51,0.001664,11.6859,0,0.7,1.1,1,1,11.8548,18.9717,25.408,12.4626,65,80,105,120,2,1.5,1,1.2
200,1,40.7881,219299,2.1614,51885.7,55712.7,59631.2,52069.2,51834.4,55666.5,59585,52023.6,39.7057,39.7057,39.7057,39.7057,11.615,6.54,6.52,5.895,0.0011616,11.62,0,0.7,1.1,1,1,11.8548,19.9717,25.408,12.4626,65,80,105,120,2,1.5,1,1.2
210,1,44.5602,230260,1.55788,54553.1,58239.4,62757.7,54709.7,54499.5,58190.9,62709.1,54661.9,41.701,41.701,41.701,41.701,11.915,6.77,6.905,6.16,0.0007552,11.4984,0,0.7,1.1,1,1,11.8548,19.9717,25.408,12.4626,65,80,105,120,2,1.5,1,1.2
220,1,47.2462,241604,1.19463,57223.2,61089,65907.5,57384,57167.4,61038.3,65856.7,57334,43.6962,43.6962,43.6962,43.6962,12.125,7.055,7.1,6.275,0.0005152,11.5633,0,0.7,1.1,1,1,11.8548,20.9717,25.408,12.4626,65,80,105,120,2,1.5,1,1.2
230,1,45.6851,252974,1.64593,59883.6,63994.7,69054.9,60040.4,59825.3,63941.7,69001.8,59988.2,45.6915,45.6915,45.6915,45.6915,12.625,7.325,7.405,6.49,0.0008256,11.8494,0,0.7,1.1,1.1,1,11.8548,20.9717,25.408,12.4626,65,80,105,120,2,1.5,1,1.2
240,1,37.5888,264312,2.2237,62515.7,66937.5,72153.4,62705.7,62454.8,66881.9,72097.9,62651.2,47.6868,47.6868,47.6868,47.6868,13.205,7.865,7.815,6.845,0.0012064,11.7181,0,0.7,1.1,1.1,1,11.8548,20.9717,25.408,12.4626,65,80,110,120,2,1.5,1,1.2
250,1,42.2264,275643,1.6235,65122.2,69942.2,75233.8,65344.5,65059,69884.4,75176,65287.7,49.682,49.682,49.682,49.682,13.595,8.125,8.1,7.16,0.0008,11.53,0,0.7,1.1,1.1,1,11.8548,20.9717,25.408,12.4626,65,80,110,120,2,1.5,1,1.2
260,1,45.4101,286694,1.37017,67719.8,72732.9,78325.3,67916.3,67654.1,72672.9,78265.4,67857.2,51.6773,51.6773,51.6773,51.6773,14.01,8.31,8.31,7.355,0.0006432,11.8926,0,0.7,1.1,1.2,1,11.8548,20.9717,25.408,12.4626,65,80,110,120,2,1.5,1,1.2
270,1,43.7972,298034,1.95944,70369.3,75651.5,81452.8,70560.1,70300.9,75589.1,81390.4,70498.8,53.6726,53.6726,53.6726,53.6726,14.65,8.7,8.725,7.54,0.0010432,12.1072,0,0.7,1.1,1.2,1,11.8548,20.9717,25.408,11.4626,65,80,110,120,2,1.5,1,1.2
280,1,42.4261,309290,1.64787,72994.2,78543.8,84634.4,73117.6,72923.3,78479.2,84569.7,73054.3,55.6678,55.6678,55.6678,55.6678,15.265,8.95,9.015,7.685,0.000832,12.0025,0,0.7,1.1,1.2,1,11.8548,19.9717,25.408,11.4626,65,80,110,120,2,1.5,1,1.2
290,1,46.1214,320422,1.55842,75638.8,81369.4,87750.2,75663.8,75565.4,81302.5,87683.3,75598.2,57.6631,57.6631,57.6631,57.6631,15.695,9.255,9.25,7.915,0.000768,11.8716,0,0.7,1.1,1.2,1,11.8548,19.9717,25.408,11.4626,70,80,110,120,2,1.5,1,1.2
300,1,43.2007,331493,1.74314,78229.2,84240.3,90807.5,78215.5,78153.6,84170.8,90738.4,78147.6,59.6583,59.6583,59.6583,59.6583,15.97,9.77,9.445,8.325,0.0008928,11.9212,0,0.7,1.1,1.2,1,11.8548,19.9717,25.408,11.4626,75,80,110,120,2,1.5,1,1.2
