sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
110,1,33.31,128050,1.10456,27785.1,32283.3,37802.4,30178.9,27756.4,32257.5,37777,30154.9,21.7484,21.7484,21.7484,21.7484,6.96,4.07,3.615,2.265,0.0004704,12.0208,0,1,1,1,0.9,8.13232,21.3729,32.6103,19.1123,60,80,105,120,2,1.5,1,1.2
120,1,35.7643,139668,1.45432,30282.5,35173.7,41106.3,33105.5,30251.5,35145.5,41078.7,33079.3,23.7436,23.7436,23.7436,23.7436,7.22,4.425,3.91,2.455,0.000704,12.0336,0,1,1,1,0.9,8.13232,21.3729,32.6103,19.1123,60,80,105,120,2,1.5,1,1.2
130,1,37.6374,151456,1.67618,32815.8,38054.1,44630.2,35956.3,32782.6,38023.4,44600.3,35927.9,25.7389,25.7389,25.7389,25.7389,7.48,5.01,4.18,2.665,0.000848,11.9163,0,1,1,1,0.9,8.13232,21.3729,32.6103,19.1123,60,80,105,120,2,1.5,1,1.2
140,1,39.2214,163196,1.75994,35371.7,40881,48175.2,38768.1,35336.2,40847.8,48142.9,38737.4,27.7341,27.7341,27.7341,27.7341,7.745,5.455,4.565,2.98,0.0009024,11.8732,0,1.1,1,1,0.9,8.13232,21.3729,32.6103,19.1123,60,80,105,120,2,1.5,1,1.2
150,1,41.8669,174858,1.78306,37912.9,43628.1,51752.3,41564.5,37875.1,43592.6,51717.5,41531.4,29.7294,29.7294,29.7294,29.7294,8.06,5.745,5,3.37,0.0009152,11.7947,0,1.1,1,1,0.9,8.13232,21.3729,32.6103,19.1123,60,80,105,120,2,1.5,1,1.2
160,1,46.0366,186610,1.54,40437.4,46592.5,55157.3,44423.2,40397.1,46554.8,55120.5,44387.7,31.7247,31.7247,31.7247,31.7247,8.49,5.885,5.17,3.775,0.0007328,11.1839,0,1.1,1,1,0.8,8.13232,21.3729,32.6103,19.1123,60,80,105,120,2,1.5,1,1.2
170,1,45.2952,198459,2.08905,43002.5,49526.3,58624.3,47306.4,42959.7,49486.5,58585.2,47268.1,33.7199,33.7199,33.7199,33.7199,9.09,6.14,5.34,4.51,0.0011264,12.011,0,1.1,1,1,0.7,8.13232,21.3729,32.6103,19.1123,60,80,105,120,2,1.5,1,1.2
180,1,38.6882,210321,2.40661,45547.2,52427.2,62201.5,50144.9,45501.7,52384.9,62160,50104.2,35.7152,35.7152,35.7152,35.7152,9.83,6.605,5.775,4.945,0.001328,11.7078,0,1.1,1,1.1,0.7,8.13232,21.3729,32.6103,19.1123,60,80,105,120,2,1.5,1,1.2
190,1,38.7631,221992,2.02983,48088,55315.2,65789.9,52798.7,48039.8,55270.4,65746.2,52755.7,37.7105,37.7105,37.7105,37.7105,10.5,7.095,6.015,5.215,0.0010688,11.4674,0,1.1,1,1.1,0.7,8.13232,21.3729,32.6103,19.1123,60,80,110,120,2,1.5,1,1.2
200,1,41.7474,233669,1.52339,50624.5,58179.5,69225.8,55639.6,50573.8,58132.4,69179.9,55594.5,39.7057,39.7057,39.7057,39.7057,11.015,7.455,6.145,5.38,0.0007488,11.9962,0,1.1,0.9,1.1,0.7,8.13232,21.3729,32.6103,19.1123,60,80,110,120,2,1.5,1,1.2
210,1,46.3151,245339,1.6189,53145,61082.6,72596,58515,53091.8,61033.1,72548,58467.7,41.701,41.701,41.701,41.701,11.485,7.775,6.325,5.655,0.0007968,11.526,0,1.1,0.9,1.1,0.7,8.13232,20.3729,32.6103,19.1123,60,80,110,120,2,1.5,1,1.2
220,1,47.095,257126,1.70809,55670.7,63984.5,76118.6,61352.3,55615.2,63932.7,76068.1,61302.7,43.6962,43.6962,43.6962,43.6962,11.805,8.12,6.785,5.905,0.00088,12.2382,0,1.1,0.9,1.1,0.7,8.13232,20.3729,32.6103,19.1123,60,80,110,120,2,1.5,1,1.2
230,1,48.5696,268868,2.05807,58210.3,66854.4,79576.7,64226.2,58152.5,66799.9,79523.8,64174.3,45.6915,45.6915,45.6915,45.6915,12.11,8.805,7.18,6.22,0.001088,11.4786,0,1.1,0.9,1.1,0.7,8.13232,20.3729,32.6103,19.1123,60,80,110,120,2,1.5,1,1.2
240,1,47.9413,280350,1.76821,60759,69771.2,82850.8,66968.9,60698.8,69714.2,82795.8,66914.6,47.6868,47.6868,47.6868,47.6868,12.555,9.285,7.3,6.585,0.0009024,11.7077,0,1.1,0.9,1.1,0.7,8.13232,20.3729,32.6103,19.1123,60,80,110,120,2,1.5,1,1.2
250,1,46.6924,292258,2.00251,63296,72708.2,86556.7,69697,63233.3,72648.7,86499.4,69640.4,49.682,49.682,49.682,49.682,13.025,9.82,7.625,6.915,0.0010624,11.8218,0,1.1,0.9,1.1,0.7,8.13232,20.3729,32.6103,19.1123,60,80,110,120,2,1.5,1,1.2
260,1,48.5122,303625,1.8232,65815.4,75334.6,89982.5,72492.4,65750.2,75272.8,89922.8,72433.5,51.6773,51.6773,51.6773,51.6773,13.525,10.165,7.94,7.23,0.000944,11.856,0,1.1,0.9,1.1,0.7,8.13232,20.3729,32.6103,19.1123,60,80,110,120,2,1.5,1,1.2
270,1,50.227,315266,1.72715,68340.9,78174.8,93453,75297.5,68273.3,78110.7,93391.2,75236.3,53.6726,53.6726,53.6726,53.6726,14,10.5,8.15,7.585,0.00088,11.8569,0,1.1,0.9,1.1,0.7,8.13232,20.3729,32.6103,19.1123,60,80,110,120,2,1.5,1,1.2
280,1,51.7727,327126,1.80477,70897.8,81107.2,97000.6,78120.6,70827.6,81040.8,96936.6,78056.9,55.6678,55.6678,55.6678,55.6678,14.535,10.805,8.345,8.005,0.0009312,11.8406,0,1.1,0.9,1.1,0.7,8.13232,20.3729,32.6103,19.1123,60,80,110,120,2,1.5,1,1.2
290,1,49.7503,338935,2.04491,73448.4,84023.6,100506,80958,73375.8,83954.6,100439,80891.8,57.6631,57.6631,57.6631,57.6631,15,11.285,8.63,8.475,0.001088,11.7419,0,1.1,0.9,1.1,0.7,7.13232,20.3729,32.6103,19.1123,60,80,110,120,2,1.5,1,1.2
