sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
150,0.975,40.515,162765,1.91112,38865.4,39687.4,44926,39286.1,38828.9,39652.3,44891.7,39251.3,29.7294,29.7294,29.7294,29.7294,6.705,5.4,4.585,5.085,0.00104,11.4775,0,0.9,1,1,0.6,11.7959,14.1211,24.3501,11.2198,65,80,110,130,2,1.5,1,1.2
160,0.987255,39.9248,173754,2.2863,41500.9,42340.6,48038.3,41873.7,41462,42303,48001.6,41836.3,31.7247,31.7247,31.7247,31.7247,7.215,5.915,4.975,5.645,0.001264,11.4293,0,0.9,1,1,0.5,11.7959,14.1211,24.3501,11.2198,65,80,110,130,2,1.5,1,1.2
170,0.9875,38.3146,184679,2.07373,44143.8,45014.8,51041.5,44478.6,44102.2,44974.8,51002.5,44438.8,33.7199,33.7199,33.7199,33.7199,7.905,6.265,5.265,6.085,0.0011328,11.7594,0,0.9,1,1,0.5,10.7959,14.1211,24.3501,11.2198,65,80,110,130,2,1.5,1,1.2
180,0.98848,35.5548,195668,1.7964,46768.4,47680.1,54156.5,47063.2,46724.2,47637.9,54115.3,47020.9,35.7152,35.7152,35.7152,35.7152,8.475,6.49,5.495,6.53,0.0009408,11.6047,0,0.9,1,1,0.5,10.7959,14.1211,24.3501,11.2198,60,80,110,130,2,1.5,1,1.2
190,1,34.9379,206569,1.83578,49319.7,50349.5,57244.7,49655.4,49273.2,50305,57201.2,49610.6,37.7105,37.7105,37.7105,37.7105,8.815,6.775,5.82,7.065,0.0009504,11.7965,0,0.9,1,1,0.5,10.7959,14.1211,24.3501,11.2198,60,80,110,130,2,1.5,1,1.2
200,1,37.0962,217439,2.03525,51793.7,52998,60325.1,52322.3,51744.9,52951.1,60279.1,52275,39.7057,39.7057,39.7057,39.7057,9.11,7.225,6.29,7.53,0.0010752,11.551,0,0.9,1,1,0.5,10.7959,14.1211,24.3501,11.2198,60,80,110,130,2,1.5,1,1.2
210,1,38.4869,228297,2.09161,54282.3,55693.5,63367.3,54953.9,54231.2,55644,63319,54904.1,41.701,41.701,41.701,41.701,9.415,7.77,6.66,8.03,0.0011008,11.1917,0,0.9,1,1,0.5,10.7959,15.1211,24.3501,11.2198,60,80,110,130,2,1.5,1,1.2
220,1,39.0603,239285,1.92077,56816.3,58410.6,66504.9,57552.7,56762.8,58358.8,66454.4,57500.3,43.6962,43.6962,43.6962,43.6962,9.77,8.18,6.825,8.65,0.000992,11.3447,0,0.9,1,1,0.4,10.7959,15.1211,24.3501,11.2198,60,80,110,130,2,1.5,1,1.2
230,1,39.7945,250093,2.33301,59395.9,61085.3,69538,60073.9,59339.9,61030.9,69485.1,60019,45.6915,45.6915,45.6915,45.6915,10.27,8.635,7.235,9.27,0.0012704,11.4518,0,0.9,1,1,0.3,10.7959,15.1211,24.3501,11.2198,60,80,110,130,2,1.5,1,1.2
240,1,40.5774,261040,2.06399,61983.1,63797.3,72578.4,62681.2,61924.8,63740.6,72523.2,62623.6,47.6868,47.6868,47.6868,47.6868,10.665,9.035,7.535,9.86,0.0010784,11.0722,0,0.9,1,1,0.3,10.7959,15.1211,24.3501,11.2198,60,80,110,130,2,1.5,1,1.2
250,1,41.808,272019,2.23389,64570,66498.8,75651.1,65299.2,64509.3,66439.8,75593.5,65238.8,49.682,49.682,49.682,49.682,11.02,9.34,7.89,10.735,0.0012096,11.6102,0,0.9,1,1,0.3,10.7959,16.1211,24.3501,11.2198,60,80,110,130,2,1.5,1,1.2
260,1,42.827,282950,2.51213,67159.7,69178.9,78739.1,67872.6,67096.6,69117.5,78679.3,67809,51.6773,51.6773,51.6773,51.6773,11.425,9.72,8.115,11.92,0.0014048,11.9013,0,0.9,1,1,0.3,10.7959,16.1211,24.3501,11.2198,60,80,110,130,2,1.5,1,1.2
270,1,43.1809,293972,2.71613,69738.6,71932.9,81852.3,70448.3,69673,71868.9,81790.3,70381.7,53.6726,53.6726,53.6726,53.6726,11.95,10.315,8.4,12.91,0.0015328,11.6614,0,0.9,0.9,1,0.3,10.7959,16.1211,24.3501,11.2198,60,80,110,130,2,1.5,1,1.2
280,1,44.39,305010,2.86444,72346.5,74649.7,84913.3,73100.2,72278.4,74583,84848.9,73030.6,55.6678,55.6678,55.6678,55.6678,12.47,11.005,8.745,13.915,0.0016384,11.8633,0,0.9,0.9,1,0.3,10.7959,16.1211,24.3501,11.2198,60,80,110,130,2,1.5,1,1.2
290,1,45.9223,316024,2.43631,74931.8,77372.1,87982.8,75737.2,74861.1,77303,87916,75664.9,57.6631,57.6631,57.6631,57.6631,13.015,11.43,9.125,14.665,0.001344,11.5939,0,0.9,0.9,1,0.3,10.7959,16.1211,24.3501,11.2198,60,80,110,130,2,1.5,1,1.2
300,1,49.01,327034,1.89223,77439.7,80173.6,91024.6,78396.1,77366.7,80102.1,90955.6,78321.3,59.6583,59.6583,59.6583,59.6583,13.4,11.865,9.36,15.125,0.0009696,11.2433,0,0.9,0.9,0.9,0.3,10.7959,16.1211,24.3501,11.2198,60,80,110,130,2,1.5,1,1.2
